PERIODO_COHORTE;CODIGO;GENERO;EDAD;COLEGIO_PROCEDENCIA;PUNT_TOTAL;PUNT_AREA;ES_DESERTOR
201620;77216516;F;23;COLEGIO CORPORACIÓN SANTO DOMINGO;304;60;NO
201620;77216517;F;21;COLEGIO NUESTRA SEÑORA DEL ROSARIO - TUNJA;282;56;NO
201620;77216518;M;23;COLEGIO CORPORACION SANTO DOMINGO;280;55;SI
201620;77316502;F;21;INSTITUCIÓN EDUCATIVA ANTONIO NARIÑO-SOGAMOSO;248;26;NO
201620;77316504;F;21;COLEGIO ADVENTISTA-GRANADA;293;60;SI
201620;77416510;F;25;INSTITUCIÓN EDUCATIVA COLEGIO DE SUGAMUXI;274;56;SI
201620;77416520;M;22;I.E.T DE PANQUEBA;258;56;NO
201620;88116501;F;23;I.E. TECNICO INDUSTRIAL EL PALMAR - ITEIPA;242;48;NO
201620;88116502;F;22;INSTITUCIÓN EDUCATIVA DEPARTAMENTAL ORESTE SINDICI-NILO;226;45;NO
201620;88116503;F;22;I.E. SIGLO XXI;295;58;NO
201620;88116504;M;28;IE BRAULIO GONZALEZ;45;44;NO
201620;88116506;F;22;IE TECNICA NACIONALIZADA DE SAMACA;50;55;NO
201620;88116509;F;25;IE JORGE ELIECER GAITAN - YOPAL;252;51;NO
201620;88116510;F;23;COLEGIO NUESTRA SEÑORA DEL ROSARIO - TUNJA;251;50;SI
201620;88116511;F;23;INST SOLUCION EDUCATIVA SOLED;252;50;NO
201620;88116512;F;21;I.E. INTEGRADO-CÓMBITA;248;47;NO
201620;88116513;F;21;IE HORIZONTES;246;45;SI
201620;88116514;F;23;INSTITUTO TECNICO EDUCATIVO LA PRESENTACION;248;51;NO
201620;88116517;F;22;I.E. TOMAS VASQUEZ RODRIGUEZ;278;55;NO
201620;88116518;F;23;COL. NTRA SRA DEL ROSARIO-CHIQUINQUIRÁ;261;49;SI
201620;88116519;F;24;COLEGIO NUESTRA SEÑORA DE LAS MERCEDES-VALLEDUPAR;63;56;NO
201620;88116521;M;23;COLEGIO ANTONIO NARIÑO-YOPAL;284;57;NO
201620;88116522;F;23;I.E. SIGLO XXI;276;55;NO
201620;88116523;F;24;IE TEC ANTONIO NARIÑO - SÁCAMA;258;51;SI
201620;88116524;F;21;I.E. SILVINO RODRIGUEZ;266;52;NO
201620;88116525;F;22;INSTITUTO POLITECNICO INDUSTRIAL DE TELECOMUNICACIONES;273;54;NO
201620;88116527;F;23;COLEGIO TECNICO MUNICIPAL SIMON BOLIVAR;262;51;NO
201620;88116528;F;23;I.E. ARMANDO SOLANO;278;59;SI
201620;88116529;F;29;INSTITUCIÓN EDUCATIVA COLEGIO DE SUGAMUXI;352;205;SI
201620;88116530;F;24;COLEGIO DE BOYACÁ;313;47;SI
201620;88116531;F;23;COL SAGRADO CORAZON DE JESUS-SAMACÁ;258;53;NO
201620;88116536;F;23;IE TEC SALAMANCA;259;52;NO
201620;88116537;F;24;COLEGIO CORPORACION SANTO DOMINGO;244;43;SI
201620;88116539;F;23;INST. GESTION INFORMATICA Y GUIA ACADEMICA - GIGA;243;50;SI
201620;88116540;F;22;INSTITUCIÓN EDUCATIVA ALEJANDRO HUMBOLDT;237;48;SI
201620;88116543;F;26;COL. NTRA SRA DEL ROSARIO-CHIQUINQUIRÁ;471;184;NO
201620;88116544;M;23;COLEGIO CORPORACION SANTO DOMINGO;203;40;SI
201620;88116545;F;22;COLEGIO SALESIANO;285;55;NO
201620;88116546;F;29;I.E. EL ROSARIO - FLORENCIA;45;40;SI
201620;88216502;F;27;INST TEC EMPRESARIAL;46;44;NO
201620;88216503;F;32;IE JUAN JOSE RONDON - PAZ DE ARIPORO;46;51;SI
201620;88216504;M;29;COLEGIO SUAMOX;1;53;NO
201620;88216505;F;22;INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO;270;58;NO
201620;88216510;F;22;COLEGIO COOPERATIVO REYES PATRIA;295;60;NO
201620;88216511;M;22;LICEO DE LA PRESENTACION;307;62;NO
201620;88216512;F;24;INSTITUCIÓN EDUCATIVA POLITÉCNICO ÁLVARO GONZÁLEZ SANTANA;248;51;NO
201620;88216513;F;23;LICEO DE LA PRESENTACION;236;48;NO
201620;88216515;M;21;MEGACOLEGIO EL PROGRESO DE LA COMUNA V;239;48;NO
201620;88216516;F;23;COLEGIO SALESIANO;249;57;SI
201620;88216518;F;25;IE JUAN JOSE RONDON - PAZ DE ARIPORO;278;58;NO
201620;88216519;F;24;IE TECNICA RAMON IGNACIO AVELLA;272;57;NO
201620;88216520;F;23;INST EDUC COLEGIO NACIONALIZADO JORGE ELIECER GAITAN;280;55;NO
201620;88216521;F;22;INSTITUCIÓN EDUCATIVA POLITÉCNICO ÁLVARO GONZÁLEZ SANTANA;274;55;SI
201620;88216522;F;22;INSTITUCIÓN EDUCATIVA POLITÉCNICO ÁLVARO GONZÁLEZ SANTANA;303;61;NO
201620;88216525;M;22;IE RAFAEL URIBE URIBE;283;58;NO
201620;88216526;F;22;COLEGIO GUILLERMO LEON VALENCIA;276;54;NO
201620;88216528;F;24;COLEGIO CELCO;300;62;SI
201620;88216529;F;26;INSTITUCIÓN EDUCATIVA ANTONIO JOSÉ SANDOVAL GÓMEZ DE TUNJA;51;53;NO
201710;11317004;M;23;I.E. VALLE DE TENZA;236;48;SI
201710;11317005;F;21;I.E. VALLE DE TENZA;293;56;SI
201710;11317006;M;21;INSTITUCIÓN EDUCATIVA SAN LUIS DE GACENO;311;61;SI
201710;11317007;M;22;COLEGIO LUIS HERNÁNDEZ VARGAS;202;42;SI
201710;11317009;M;21;IE JORGE ELIECER GAITAN - LA SALINA;260;49;NO
201710;11317011;M;23;LICEO ANGLO AMAERICANO;266;52;SI
201710;11317012;M;26;I.E.T. AGROINDUSTRIAL CUSAGUI;453;50;SI
201710;11417001;F;22;INSTITUCIÓN EDUCATIVA JOSÉ CAYETANO VÁSQUEZ;245;47;NO
201710;11417002;M;23;INSTITUCIÓN EDUCATIVA DE EDUCACIÓN BÁSICA Y MEDIA TÉCNICA JOSÉ ANTONIO PÁEZ;47;50;NO
201710;11417003;M;22;IE TEC JOSE IGNACIO DE MARQUEZ;243;50;NO
201710;11417004;M;25;IE ESCUELA NORMAL SUPERIOR - SOCHA;46;36;NO
201710;11417005;F;21;ESCUELA NORMAL  SUPERIOR ANTONIA SANTOS;272;52;NO
201710;11417006;M;22;INSTITUCIÓN EDUCATIVA NORMAL SUPERIOR SOR JOSEFA DEL CASTILLO Y GUEVARA;243;48;SI
201710;11417007;F;21;INSTITUTO TÉCNICO EMPRESARIAL EL YOPAL;239;48;NO
201710;11417008;F;24;COLEGIO  TRINIDAD CAMACHO PINZON;854;38;NO
201710;11417009;F;21;COLEGIO SAGRADO CORAZON DE MOSQUERA;295;62;SI
201710;11417010;M;24;INSTITUCIÓN EDUCATIVA SAN JERÓNIMO EMILIANI;320;41;SI
201710;11417011;M;21;IE RAFAEL URIBE URIBE;293;57;NO
201710;11417013;F;23;IE CAMILO TORRES RESTREPO - AGUAZUL;210;44;SI
201710;11417019;F;36;I.E MARCO FIDEL SUAREZ-MILÁN;45;43;SI
201710;11717002;M;25;COLEGIO COLOMBO BRITANICO - TUNJA;396;50;SI
201710;11717003;F;22;ESCUELA NORMAL MARÍA INMACULADA;262;56;NO
201710;11717004;F;22;INSTITUCIÓN EDUCATIVA EL ROSARIO;309;64;NO
201710;11717005;F;23;INSTITUCION EDUCATIVA SAN ANTONIO DE RAQUIRA;234;52;NO
201710;11717006;M;22;INSTITUCIÓN EDUCATIVA ANTONIO JOSÉ SANDOVAL GÓMEZ DE TUNJA;297;57;NO
201710;11717007;M;25;IE ACAD DE PAIPA;386;44;NO
201710;11717009;F;21;COLEGIO NUESTRA SEÑORA DEL ROSARIO - TUNJA;328;67;NO
201710;11717010;M;20;INSTITUTO TÉCNICO INTEGRADO TRINIDAD;319;63;NO
201710;11717011;M;21;COLEGIO CORPORACION SANTO DOMINGO;266;52;NO
201710;11717012;F;21;COLEGIO CONFIAR;208;41;NO
201710;11717013;F;21;IE NSTRA SRA DE LA CANDELARIA;329;66;NO
201710;11717014;M;20;COLEGIO JESUS MAESTRO-DUITAMA;315;64;NO
201710;11717015;F;20;INST EDUC COLEGIO NACIONAL ENRIQUE OLAYA HERRERA-PUERTO LÓPEZ;291;56;SI
201710;11717016;F;20;COLEGIO NUESTRA SEÑORA DEL ROSARIO - TUNJA;294;59;NO
201710;11717017;F;24;LICEO ANGLO AMERICANO DE SOGAMOSO;256;52;NO
201710;11717019;F;27;I.E.T. COMERCIAL;124;45;SI
201710;11717020;M;20;COLEGIO NUEVA YORK E.U.;357;73;NO
201710;11717021;F;21;LICEO PEDAGÓGICO CATHERBLANC-BOGOTÁ, D.C.;298;58;NO
201710;11717022;M;23;COLEGIO MILITAR CORONEL JUAN JOSE RONDON;240;50;NO
201710;11717023;F;21;IE SANTA TERESITA;250;50;NO
201710;11717024;M;24;INSTITUCIÓN EDUCATIVA URIBESCO;272;58;NO
201710;11717025;M;21;IE JORGE ELIECER GAITAN - YOPAL;283;56;SI
201710;11717026;F;24;COLEGIO ISIDRO CABALLERO DELGADO-FLORIDABLANCA;356;52;SI
201710;11717031;M;22;ESCUELA  NORMAL SUPERIOR SANTIAGO DE TUNJA;306;61;SI
201710;11717032;F;22;IE LA INMACULADA-AYAPEL;302;61;NO
201710;11817001;M;21;COL DE FORMACION INTEGRAL VIRGEN DE LA PEÑA-BOGOTÁ, D.C.;244;194;NO
201710;11817002;M;25;INSTITUCIÓN EDUCATIVA EMPRESARIALY AGROINDUSTRIAL LOS ANDES INSEANDES;288;226;NO
201710;11817003;F;25;INSTITUCIÓN EDUCATIVA TÉCNICO INDUSTRIAL GUSTAVO JIMÉNEZ;444;346;NO
201710;11817004;M;20;"INSTITUCIÓN EDUCATIVA POLITÉCNICO ""ALVAR GONZÁLEZ SANTANA""";287;225;NO
201710;11817005;F;23;COLEGIO COOPERATIVO REYES PATRIA;276;217;NO
201710;11817006;F;26;INSTITUTO TÉCNICO EMPRESARIAL EL YOPAL;42;42;NO
201710;11817007;M;23;LICEO DE LA PRESENTACIÓN;248;187;SI
201710;11817008;F;21;INSTITUCIÓN EDUCATIVA TÉCNICO INDUSTRIAL GUSTAVO JIMÉNEZ;265;206;NO
201710;11817009;F;26;LICEO DE LA PRESENTACION;365;274;NO
201710;11817010;M;21;INSTITUCIÓN EDUCATIVA MAGDALENA;276;56;NO
201710;11817011;M;21;COLEGIO PANAMERICANO;258;53;NO
201710;11817013;M;24;COLEGIO NACIONAL SUGAMUXI;273;233;SI
201710;11817014;F;23;"INSTITUCIÓN EDUCATIVA POLITÉCNICO ""ALVAR GONZÁLEZ SANTANA""";284;56;SI
201710;11817015;F;22;IE JUAN JOSE RONDON - SOATÁ;255;50;NO
201710;11817016;F;24;IE JUAN JOSE RONDON - PAZ DE ARIPORO;201;165;SI
201710;11817017;M;21;COLEGIO NUESTRA SEÑORA DEL ROSARIO - SOGAMOSO;276;222;NO
201710;11817018;M;23;IE JORGE ELIECER GAITAN - TOTA;318;269;SI
201710;11817019;F;23;LICEO ANGLO AMERICANO DE SOGAMOSO;260;228;NO
201710;11817020;M;22;IE ACAD DE PAIPA;309;247;SI
201710;11817021;F;22;INSTITUCIÓN EDUCATIVA TÉCNICA JOSÉ ACEVEDO Y GÓMEZ;283;228;NO
201710;11817022;F;26;INSTITUTO POLITECNICO JOSE CELESTINO MUTIS-SOGAMOSO;214;178;SI
201710;11817023;M;26;COLEGIO SHAKESPEARE Y CERVANTES;269;171;NO
201710;33117001;F;24;COLEGIO PESTALOZZIANO-COROZAL;43;45;NO
201710;33117002;F;29;IE RIO DE PIEDRAS;45;44;SI
201710;33117003;M;25;ESCUELA INDUSTRIAL DE OIBA;352;51;NO
201710;33117004;M;25;INSTITUCIÓN EDUCATIVA NUEVA GRANADA;338;52;SI
201710;33117005;M;19;COLEGIO GUILLERMO LEON VALENCIA;331;66;NO
201710;33117006;M;20;I.E. JUAN JOSE NEIRA;330;66;NO
201710;33117010;F;21;ESCUELA NORMAL NACIONAL PARA SEÑORITAS ANTONIO NARIÑO;326;67;NO
201710;33117011;F;21;ESCUELA NORMAL NACIONAL PARA SEÑORITAS ANTONIO NARIÑO;289;58;NO
201710;33117012;F;21;I.E. JUANA CAPORAL;327;68;NO
201710;33117013;F;21;COLEGIO AQUILEO PARRA (IED)-BOGOTÁ, D.C.;283;62;SI
201710;33117014;F;22;IE ADOLFO MARIA JIMENEZ;313;64;NO
201710;33117015;F;21;I.E.T DE PANQUEBA;291;57;NO
201710;33117017;M;21;INSTITUCIÓN EDUCATIVA VEINTISÉIS DE MARZO-BARRANCABERMEJA;300;60;NO
201710;33117018;M;42;I.E.D. RUFINO CUERVO;240;52;NO
201710;33117019;F;22;I.E.  JUAN LUIS LONDOÑO DE LA CUESTA-MOSQUERA;237;49;NO
201710;33117021;M;21;TÉCNICO SIMÓN BOLÍVAR;245;52;NO
201710;33117022;F;29;INSTITUTO SAN FERNANDO FERRINI;295;46;NO
201710;33117023;F;21;COLEGIO PLINIO MENDOZA NEIRA;256;50;NO
201710;33117024;M;59;CENT EDUC PAULO FREIRE-BUCARAMANGA;235;52;SI
201710;33117025;F;21;ESCUELA NORMAL SUPERIOR DE GACHETÁ;321;61;SI
201710;33117027;M;22;COLEGIO DE EDUCACION FORMAL FLEXIBLE SAN MATEO - TUNJA;231;53;NO
201710;33117028;F;20;ESCUELA NORMAL SUPERIOR ANTONIA SANTOS;306;63;SI
201710;33117029;M;21;INSTITUCIÓN EDUCATIVA DE SORA;281;55;NO
201710;33117030;M;23;LICEO ANGLO AMERICANO DE SOGAMOSO;256;48;SI
201710;33117031;F;23;IE JOSÉ MARIA CORDOBA;42;43;SI
201710;33117032;F;23;INSTITUCIÓN EDUCATIVA GUSTAVO ROJAS PINILLA.;226;42;NO
201710;33117033;M;24;COL CHAMPAGNAT-IBAGUÉ;258;55;SI
201710;33117035;M;23;IE NUESTRA SEÑORA DE LOS DOLORES DE MANARE;330;66;NO
201710;33117036;M;23;I.E. JOSE ANTONIO GALAN - CHAMEZA;192;36;SI
201710;33117037;F;40;ESCUELA NORMAL SUPERIOR LEONOR ALVAREZ PINZON;42;44;SI
201710;33117038;F;21;INSTITUCIÓN EDUCATIVA JOSÉ MARÍA SILVA SALAZAR;292;61;NO
201710;33117039;F;46;I.E. CAMPO ELIAS CORTES;227;44;SI
201710;33117040;F;21;COLEGIO DE EDUCACION TECNICO COMERCIAL SAGRADO CORAZON DE JESUS;274;54;SI
201710;33117043;F;21;I.E. TEC IND ANTONIO RICAURTE;212;46;NO
201710;33217001;M;22;I.E.T NACIONALIZADO DE PAUNA;252;52;NO
201710;33217004;F;21;"INSTITUCIÓN EDUCATIVA POLITÉCNICO ""ALVAR GONZÁLEZ SANTANA""";280;225;SI
201710;33217005;M;26;COLEGIO DE BOYACÁ;309;44;NO
201710;33217006;M;21;ESCUELA  NORMAL SUPERIOR SANTIAGO DE TUNJA;365;75;NO
201710;33217007;F;24;COLEGIO DE BOYACÁ;237;52;NO
201710;33217008;M;23;CENTRO SOCIAL LA PRESENTACIÓN;329;64;SI
201710;33217009;F;22;INEM CARLOS ARTURO TORRES;246;46;NO
201710;33217010;F;21;CENTRO EDUCATIVO POZO PETROLERO;277;56;NO
201710;33217012;F;21;IE NUEVA GENERACION;262;50;SI
201710;33217013;M;21;INSTITUTO INTEGRADO DE COMERCIO;301;60;NO
201710;33217014;F;22;I.E. JUAN JOSE NEIRA;235;46;SI
201710;33217015;F;21;I.E. TEC IND JULIO FLOREZ;279;56;NO
201710;33217016;F;21;INSTITUCIÓN EDUCATIVA ELOY QUINTERO ARAUJO;255;48;SI
201710;33217017;F;22;COLEGIO OFICIAL NUESTRA SEÑORA DEL ROSARIO;287;64;NO
201710;33217018;F;21;INSTITUCIÓN EDUCATIVA ARMANDO SOLANO;286;61;NO
201710;33217019;F;25;COLEGIO NUESTRA SEÑORA DEL ROSARIO - TUNJA;326;45;SI
201710;33217020;F;21;COLEGIO LA PRESENTACIÓN;312;61;NO
201710;33217022;M;22;UNIVERSIDAD ABIERTA Y A DISTANCIA UNAD DUITAMA;277;63;NO
201710;33217023;F;24;COL. NUESTRA SEÑORA DE FÁTIMA;445;48;NO
201710;33217024;M;20;LICEO DE LA PRESENTACION;335;68;NO
201710;33217025;F;21;ESCUELA  NORMAL SUPERIOR SANTIAGO DE TUNJA;309;63;NO
201710;33217026;F;24;INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO;51;51;SI
201710;33217028;F;21;COLEGIO COOPERATIVO REYES PATRIA;277;56;NO
201710;33217029;F;20;INSTITUCIÓN EDUCATIVA ISAAC NEWTON-YOPAL;274;52;NO
201710;33217030;F;20;CENTRO DE FORMACIÓN INTEGRAL MARIA MONTESSORI-MONTERÍA;336;68;SI
201710;33217031;F;20;COLEGIO DE BOYACÁ;303;61;NO
201710;33217033;F;21;INSTITUCIÓN EDUCATIVA TECNICA INDUSTRIAL ANTONIO RICAURTE;258;47;NO
201710;33217034;F;21;COLEGIO LICEO DEL LLANO;327;65;NO
201710;33217035;M;25;COL PARROQ SAN LUIS GONZAGA - BOGOTÁ, D.C.;399;55;NO
201710;33217036;F;21;INSTITUCIÓN EDUCATIVA TÉCNICA JOSÉ IGNACIO DE MÁRQUEZ;243;48;NO
201710;33217037;F;21;COL JUAN PABLO II-SANTA ROSA DE VITERBO;317;67;NO
201710;33217038;M;21;INSTITUCIÓN EDUCATIVA URIBESCO;251;50;NO
201710;33217039;F;24;COLEGIO CORPORACION SANTO DOMINGO;250;50;SI
201710;33217041;F;21;INSTITUCIÓN EDUCATIVA SAN AGUSTÍN;278;56;NO
201710;33217042;M;21;INSTITUCIÓN EDUCATIVA TÉCNICA DE FIRAVITOBA;308;61;NO
201710;33217044;F;26;COLEGIO DE EDUCACION FORMAL FLEXIBLE SAN MATEO - TUNJA;301;63;NO
201710;33217045;M;22;INSTITUCIÓN TÉCNICO INDUSTRIAL RAFAEL REYES;234;50;SI
201710;33217046;F;22;IE SERGIO CAMARGO;280;56;NO
201710;33217047;F;22;IE NUESTRA SEÑORA DE MANARE;257;52;NO
201710;33217055;M;31;COLEGIO DE BOYACÁ;49;49;NO
201710;33317001;M;30;COLEGIO LA PRESENTACIÓN - DUITAMA;50;53;NO
201710;33317002;M;25;COLEGIO ALEJANDRO DE HUMBOLDT;48;45;NO
201710;33317003;F;22;"INSTITUCIÓN EDUCATIVA POLITÉCNICO ""ALVAR GONZÁLEZ SANTANA""";262;54;NO
201710;33317004;M;22;LICEO DE LA PRESENTACION;279;54;NO
201710;33317005;M;24;COLEGIO CELCO;248;51;NO
201710;33317006;M;22;LICEO DE LA PRESENTACIÓN;216;38;SI
201710;33317007;F;30;INSTITUCIÓN EDUCATIVA INTEGRADO JOAQUÍN GONZÁLEZ CAMARGO;47;50;NO
201710;33317008;F;20;LICEO DE LA PRESENTACIÓN;302;60;NO
201710;33317009;F;21;"INSTITUCIÓN EDUCATIVA POLITÉCNICO ""ALVAR GONZÁLEZ SANTANA""";283;58;NO
201710;33317010;M;21;"INSTITUCIÓN EDUCATIVA POLITÉCNICO ""ALVAR GONZÁLEZ SANTANA""";314;64;NO
201710;33317011;M;27;COLEGIO SAN MATEO;45;40;NO
201710;33317012;F;21;INSTITUCIÓN EDUCATIVA INDALECIO VÁZQUEZ;277;53;NO
201710;33317013;M;22;COLEGIO SUAMOX;296;54;NO
201710;33317014;M;21;INSTITUTO INTEGRADO NACIONALIZADO GUILLERMO LEON VALENCIA;312;58;SI
201710;33317015;M;21;COLEGIO TÉCNICO NACIONALIZADO DE NOBSA;265;52;NO
201710;33317016;M;27;INSTITUCIÓN EDUCATIVA POLITÉCNICO ÁLVARO GONZÁLEZ SANTANA;54;51;NO
201710;33317017;F;35;COLEGIO GIMNASIO SOGAMOSO;43;42;NO
201710;33317018;M;21;INSTITUCIÓN EDUCATIVA TÉCNICO INDUSTRIAL GUSTAVO JIMÉNEZ;281;55;NO
201710;33317019;F;23;INSTITUCIÓN EDUCATIVA ROBERTO FRANCO ISAZA .;280;56;NO
201710;33317020;F;22;COLEGIO NUESTRA SEÑORA DEL ROSARIO - SOGAMOSO;266;56;NO
201710;33317021;F;21;"INSTITUCIÓN EDUCATIVA POLITÉCNICO ""ALVAR GONZÁLEZ SANTANA""";272;56;NO
201710;33317022;M;25;INSTITUCIÓN EDUCATIVA TÉCNICA DE FIRAVITOBA;45;41;NO
201710;33317023;F;20;"INSTITUCIÓN EDUCATIVA POLITÉCNICO ""ALVAR GONZÁLEZ SANTANA""";311;64;NO
201710;33317024;F;21;INSTITUCIÓN EDUCATIVA DEPARTAMENTAL TÉCNICO INDUSTRIAL-TOCANCIPÁ;312;60;NO
201710;33317025;F;21;CENTRO SOCIAL LA PRESENTACIÓN;333;69;SI
201710;33317026;M;25;INSTITUTO SAN MARTIN;222;44;SI
201710;33317027;F;25;LICEO COOPERATIVO CAMPESTRE;325;68;NO
201710;33317028;M;21;INST TEC INTEGRADO DE TRINIDAD;218;44;SI
201710;33317029;F;21;COLEGIO NUESTRA SEÑORA DEL ROSARIO SOGAMOSO;236;52;NO
201710;33317030;F;21;INSTITUCIÓN EDUCATIVA LOS LIBERTADORES - SOGAMOSO;329;67;NO
201710;33317031;F;21;LICEO ANGLO AMERICANO DE SOGAMOSO;308;62;NO
201710;33317032;M;20;COLEGIO DE EDUCACIÓN CEDHU;337;63;SI
201710;33317034;M;24;"INSTITUCIÓN EDUCATIVA POLITÉCNICO ""ALVAR GONZÁLEZ SANTANA""";235;48;NO
201710;33317035;F;35;CENT EDUC DE NSTRA SRA DE LA PAZ-BOGOTÁ, D.C.;44;47;NO
201710;33317036;M;28;COLEGIO DE EDUCACION FORMAL FLEXIBLE SAN MATEO - SOGAMOSO;280;47;SI
201710;33317037;F;21;IE JORGE ELIECER GAITAN - TOTA;254;52;NO
201710;33317038;F;22;INSTITUTO SAN MARTIN;223;44;SI
201710;33317039;F;20;COLEGIO JORGE CLEMENTE PALACIOS;280;53;SI
201710;33317040;M;27;INSTITUCIÓN EDUCATIVA ANTONIO NARIÑO-SOGAMOSO;45;42;NO
201710;33317041;F;22;COLEGIO MUNICIPAL LUIS CARLOS GALAN SARMIENTO;290;56;NO
201710;33317042;F;23;"INSTITUCIÓN EDUCATIVA POLITÉCNICO ""ALVAR GONZÁLEZ SANTANA""";290;60;NO
201710;33317044;F;21;"INSTITUCIÓN EDUCATIVA POLITÉCNICO ""ALVAR GONZÁLEZ SANTANA""";280;61;NO
201710;55117003;M;25;COLEGIO CELCO;48;49;NO
201710;55117004;F;27;COLEGIO DE BOYACÁ;46;46;SI
201710;55117005;F;27;IE RIO DE PIEDRAS;54;52;NO
201710;55117007;M;23;COL COOP COOSERVICIOS-TUNJA;267;52;NO
201710;55117010;F;23;INSTITUCION EDUCATIVA SAN JERONIMO EMILIANI;267;55;SI
201710;55117012;F;28;I.E.COLEGIO LA NUEVA FAMILIA;38;38;NO
201710;55117014;F;26;IE TEC LA LIBERTAD;56;53;NO
201710;55117015;F;23;ESCUELA NORMAL SUPERIOR LEONOR ALVAREZ PINZON;255;50;NO
201710;55117016;M;26;COLEGIO CORPORACION SANTO DOMINGO;45;46;NO
201710;55117017;F;26;INST TEC EMPRESARIAL;61;66;SI
201710;55117018;F;23;INST TEC EMPRESARIAL;49;50;NO
201710;55117020;M;23;IE HECTOR JULIO GOMEZ;201;38;NO
201710;55117021;M;25;IE TECNICA RAMON IGNACIO AVELLA;40;42;NO
201710;55117022;M;23;COLEGIO COLOMBO BRITANICO - TUNJA;245;48;NO
201710;55117023;M;24;I.E. JOSE JOAQUIN CASAS;45;46;NO
201710;55117025;F;23;INSTITUTO TECNICO SANTO TOMAS DE AQUINO;54;58;NO
201710;55117026;M;26;I.E. AGRICOLA ANTONIO NARIÑO;51;49;NO
201710;55117027;F;26;INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO;50;50;NO
201710;55117029;M;27;INST EL GRAN SABER-BOGOTÁ, D.C.;77;64;NO
201710;55117030;F;22;IE CARLOS ARTURO TORRES PEÑA;57;60;NO
201710;55217001;M;21;JHON F KENEDY-CALARCA;327;64;NO
201710;55217003;M;22;LICEO LOS LANCEROS;299;59;SI
201710;55217004;M;22;I.E.T. SAN PEDRO DE IGUAQUE;244;48;SI
201710;55217005;M;21;INSTITUTO TÉCNICO EMPRESARIAL EL YOPAL;276;57;NO
201710;55217006;M;24;INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO;250;49;SI
201710;55217008;M;21;IE TECNICA  FRANCISCO JOSE DE CALDAS;244;51;SI
201710;55217009;M;21;IE SUPANECA;328;66;SI
201710;55217010;M;24;COLEGIO SIMON BOLIVAR;44;43;SI
201710;55217013;M;21;COL DULCE CORAZON DE MARIA;333;66;SI
201710;55217014;M;23;I.E. INEM JOSE EUSTASIO RIVERA;216;43;NO
201710;55217015;M;21;COLEGIO LUIS HERNÁNDEZ VARGAS;257;51;NO
201710;55217016;F;22;GIMNASIO VIRTUAL SAN FRANCISCO JAVIER-CAJICÁ;294;58;NO
201710;55217017;M;21;LICEO LEÓN DE GREIFF-TUNJA;255;48;NO
201710;55217019;M;20;I.E. MARCO AURELIO BERNAL;317;64;NO
201710;55217021;F;25;IE TECNICA RAMON IGNACIO AVELLA;41;42;NO
201710;55217023;M;22;COLEGIO IGNACIO GIL SANABRIA;236;44;SI
201710;55217024;M;21;COLEGIO IGNACIO GIL SANABRIA;284;52;SI
201710;55217025;M;26;COLEGIO CELCO;478;80;NO
201710;55217026;M;24;I.E. SUSANA GUILLEMIN;44;44;SI
201710;55217029;M;21;IE TECNICA  FRANCISCO JOSE DE CALDAS;215;41;SI
201710;55217031;M;24;COLEGIO TECNICO MUNICIPAL FRANCISCO DE PAULA SANTANDER;354;69;NO
201710;55217033;M;24;INSTITUCIÓN EDUCATIVA TÉCNICO DE BELLAS ARTES;262;50;SI
201710;55217034;M;22;COLEGIO IGNACIO GIL SANABRIA;288;53;SI
201710;55317001;F;20;COLEGIO DE BOYACÁ;330;68;NO
201710;55317002;M;23;COLEGIO CORPORACION SANTO DOMINGO;251;52;SI
201710;55317003;F;21;INSTITUCIÓN EDUCATIVA ANTONIO JOSÉ SANDOVAL;295;58;NO
201710;55317004;F;21;INSTITUTO TÉCNICO INTEGRADO TRINIDAD;253;52;NO
201710;55317005;F;21;COLEGIO NUESTRA SEÑORA DE FÁTIMA;328;65;NO
201710;55317006;F;21;INSTITUCIÓN EDUCATIVA LÓPEZ QUEVEDO;219;44;NO
201710;55317007;F;21;COLEGIO LA PRESENTACIÓN TUNJA;300;58;NO
201710;55317008;M;23;LICEO ANGLO AMERICANO DE SOGAMOSO;274;55;SI
201710;55317009;F;20;INSTITUTO TECNICO INDUSTRIAL ANTONIO RICAURTE VILLA DE LEYVA;298;59;NO
201710;55317012;F;21;INSTITUCIÓN EDUCATIVA LICEO TAME;322;63;NO
201710;55317013;M;21;FRANCISCO WALTER;241;50;NO
201710;55317014;M;21;I.E. JOSE JOAQUIN CASAS;306;60;NO
201710;55317015;F;21;COLEGIO NUESTRA SEÑORA DEL ROSARIO - TUNJA;263;54;NO
201710;55317016;F;22;COLEGIO SALESIANO MALDONADO;298;61;NO
201710;55317017;F;25;I.E. PLINIO MENDOZA NEIRA;267;54;NO
201710;55317018;M;21;COL PARROQ SAN LUIS GONZAGA - BARBOSA;322;65;NO
201710;55317019;M;22;I.E. AGROPECUARIO ROSA JAIMES BARRERA-PAILITAS;255;56;NO
201710;55317020;F;20;IE RAFAEL URIBE URIBE;308;61;NO
