,n_semesters,sum_credits,GPA,failed_subjects,FACULTAD,NOMBRE_PROGRAMA,gpa_last_semester,GENERO,EDAD,COLEGIO_PROCEDENCIA,ES_DESERTOR,Codigo,PUNT_TOTAL_NORMALIZED,PUNT_AREA_NORMALIZED
5751,2,34.0,3.1911764705882355,5,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.69,F,26.0,COLEGIO CARDENAL SANCHA,SI,66412552,0.43515541264737406,0.07792207792207792
5752,5,97.0,3.2938144329896906,3,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.64,F,40.0,COLEGIO JESUS EUCARISTIA,SI,66412553,0.40943193997856375,0.07467532467532467
5753,16,243.0,3.663786008230452,8,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.3,F,25.0,ESCUELA NORMAL SUPERIOR SANTIAGO DE TUNJA,NO,66412554,0.38263665594855306,0.2159090909090909
5754,1,18.0,1.838888888888889,6,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,1.84,M,45.0,COLEGIO SALESIANO MALDONADO,SI,66412555,0.4469453376205788,0.08116883116883117
5755,4,55.0,3.28,5,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.34,F,27.0,IE NORMAL SUPERIOR LA PRESENTACION,SI,66412556,0.4480171489817792,0.07792207792207792
5756,16,265.0,3.7354716981132077,7,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.6,F,25.0,INSTITUTO TECNICO EDUCATIVO LA PRESENTACION,NO,66412557,0.09539121114683816,0.07954545454545454
5757,1,18.0,2.966666666666667,4,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.97,M,27.0,COLEGIO SALESIANO,SI,66412558,0.0932475884244373,0.08116883116883117
5758,3,42.0,2.919047619047619,7,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.8,F,34.0,COLEGIO JESUS EUCARISTIA,SI,66412559,0.46730975348338694,0.1996753246753247
5759,14,245.0,3.7685714285714282,4,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.4,F,27.0,INSTITUTO DE EDUCACION MEDIA DIVERSIFICADA INEM CARLOS ARTURO TORRES,NO,66412560,0.4544480171489818,0.08766233766233766
5760,2,46.0,2.2695652173913037,9,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,0.0,M,27.0,IE BRAULIO GONZALEZ,SI,66412561,0.1007502679528403,0.08766233766233766
5761,5,89.0,3.139325842696629,9,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.08,M,26.0,COLEGIO DEL SAGRADO CORAZON,SI,66412563,0.09860664523043944,0.08766233766233766
5762,11,104.0,1.870192307692308,25,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,0.55,M,38.0,INSTITUTO MILITAR ANTONIO RICAURTE,NO,66412564,0.33226152197213293,0.08441558441558442
5763,11,120.0,2.8750000000000004,18,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,1.9,M,41.0,I.E. ARMANDO SOLANO,SI,66412565,0.5294748124330118,0.08116883116883117
5764,13,230.0,3.777826086956522,1,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.4,F,23.0,GIMN CAMP PABLO NERUDA,NO,66412566,0.564844587352626,0.08928571428571429
5765,10,126.0,3.1753968253968257,11,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.85,F,33.0,INSTITUTO TECNICO COMERCIAL JOSE EUGENIO MARTINEZ,NO,66412567,0.08681672025723472,0.06331168831168832
5766,4,46.0,2.7347826086956526,12,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.5,M,28.0,IE POZO PETROLERO,SI,66412568,0.07609860664523044,0.04707792207792208
5767,13,240.0,3.8354166666666667,1,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.5,F,24.0,INSTITUTO TECNICO SANTO TOMAS DE AQUINO,NO,66412569,0.4630225080385852,0.08116883116883117
5768,3,42.0,2.9714285714285715,5,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.49,M,26.0,COLEGIO NUESTRA SEÑORA DEL ROSARIO - AYAPEL,SI,66412570,0.4115755627009646,0.07954545454545454
5769,8,93.0,2.524731182795699,23,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.0,M,27.0,INSTITUTO DE BACHILLERATO TECNICO INDUSTRIAL Y MINERO,SI,66412571,0.41264737406216506,0.23214285714285715
5770,13,165.0,3.135151515151515,17,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.93,M,28.0,INST AUTONOMO SHAKESPEARE Y CERVANTES,NO,66412572,0.0932475884244373,0.0762987012987013
5771,2,34.0,3.135294117647059,4,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.49,F,27.0,INSTITUCIÓN EDUCATIVA LA FRONTERA,SI,66412573,0.09110396570203644,0.07467532467532467
5772,14,241.0,3.790871369294606,1,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.7,F,24.0,INSTITUCIÓN EDUCATIVA ANTONIO NARIÑO,NO,66412574,0.37727759914255093,0.21915584415584416
5773,1,18.0,3.644444444444444,0,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.64,F,26.0,LICEO CULTURAL LUIS ENRIQUE OSORIO,SI,66412575,0.0932475884244373,0.07792207792207792
5774,5,97.0,3.8164948453608245,0,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.17,F,25.0,COLEGIO DE BOYACÁ,SI,66412576,0.4640943193997856,0.0762987012987013
5775,18,267.0,3.486142322097378,19,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.6,M,25.0,INSTITUCIÓN EDUCATIVA TÉCNICA ARTURO MEJÍA JARAMILLO,NO,66412577,0.3815648445873526,0.07142857142857142
5776,2,35.0,3.557142857142857,4,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.6,F,25.0,IE CAMILO TORRES RESTREPO - MANÍ,SI,66412579,0.3815648445873526,0.07142857142857142
5777,1,18.0,2.8,4,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.8,F,28.0,COLEGIO COLOMBO BRITANICO - TUNJA,SI,66412580,0.43515541264737406,0.0762987012987013
5778,2,36.0,2.925,7,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.89,F,26.0,INSTITUCIÓN EDUCATIVA TÉCNICO INDUSTRIAL GUSTAVO JIMÉNEZ,SI,66412581,0.08788853161843516,0.06980519480519481
5779,10,113.0,2.179646017699115,18,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,1.06,F,29.0,COLEGIO DEL SAGRADO CORAZON,SI,66413002,0.090032154340836,0.06818181818181819
5780,15,250.0,3.782,5,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.6,M,23.0,INST EDUCATIVA LUIS ERNESTO PUYANA,NO,66413005,0.4190782422293676,0.07792207792207792
5781,3,40.0,2.71,10,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.0,M,25.0,INSTITUCIÓN EDUCATIVA TÉCNICO DE BELLAS ARTES,SI,66413006,0.3612004287245445,0.07142857142857142
5782,4,73.0,3.5780821917808217,0,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.64,F,25.0,COLEGIO NUESTRA SEÑORA DEL ROSARIO - TUNJA,SI,66413009,0.090032154340836,0.06493506493506494
5783,8,115.0,3.585217391304348,3,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.96,F,25.0,GIMNASIO CAMPESTRE DEL NORTE,SI,66413010,0.48981779206859594,0.08766233766233766
5784,3,50.0,3.516,4,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.11,F,27.0,ESCUELA NORMAL SUPERIOR SANTIAGO DE TUNJA,SI,66413011,0.4115755627009646,0.0762987012987013
5785,1,15.0,3.326666666666666,1,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.33,F,25.0,COLEGIO LA PRESENTACIÓN - DUITAMA,SI,66413017,0.5230439442658092,0.06655844155844157
5786,2,35.0,3.4257142857142853,3,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.56,F,25.0,COL DEL SANTO ANGEL,SI,66413019,0.0932475884244373,0.06818181818181819
5787,2,30.0,2.956666666666666,4,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.06,M,25.0,GIMNASIO CAMPESTRE SANTO DOMINGO,SI,66413020,0.4265809217577706,0.06980519480519481
5788,1,12.0,3.241666666666666,2,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.24,M,28.0,ESCUELA INDUSTRIAL,SI,66413021,0.09967845659163987,0.08441558441558442
5789,7,132.0,3.442424242424242,3,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.95,F,27.0,COLEGIO DE LA PRESENTACION TUNJA,SI,66413022,0.09217577706323687,0.07142857142857142
5790,2,32.0,3.040625,3,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.36,M,26.0,LICEO DON BOSCO,SI,66413023,0.4115755627009646,0.07467532467532467
5791,8,127.0,3.438582677165354,7,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.85,F,24.0,COLEGIO NUESTRA SEÑORA DEL ROSARIO - SOGAMOSO,SI,66413024,0.3965702036441586,0.07792207792207792
5792,2,34.0,3.4205882352941175,2,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.04,F,26.0,IE JUAN JOSE RONDON - SOATÁ,SI,66413025,0.09539121114683816,0.07954545454545454
5793,1,15.0,3.426666666666667,1,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.43,F,26.0,IE JORGE GUILLERMO MOJICA MARQUEZ-TASCO,SI,66413026,0.4287245444801715,0.08603896103896104
5794,4,70.0,3.468571428571429,4,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.28,F,25.0,IE LA MERCED,SI,66413027,0.4480171489817792,0.07792207792207792
5795,1,18.0,3.527777777777778,1,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.53,M,25.0,IE ESTEBAN ROJAS TOVAR,SI,66413029,0.3912111468381565,0.0762987012987013
5796,4,71.0,3.5183098591549298,2,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.57,F,24.0,INSTITUTO SAN JUAN DE LABOYOS,SI,66413030,0.47266881028938906,0.07954545454545454
5797,12,227.0,4.099118942731278,0,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.2,M,22.0,INSTITUTO DE INTEGRACIÓN CULTURAL,NO,66413031,0.09539121114683816,0.07792207792207792
5798,11,132.0,3.2090909090909094,13,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.5,F,24.0,COLEGIO NUESTRA SEÑORA DE NAZARETH,SI,66413032,0.41479099678456594,0.06980519480519481
5799,13,229.0,3.979039301310044,1,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.4,F,21.0,COLEGIO SALESIANO,NO,66413033,0.09539121114683816,0.0762987012987013
5800,16,220.0,3.6627272727272735,8,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.19,M,24.0,LICEO ADVENTISTA LIBERTAD,NO,66413034,0.45980707395498394,0.09253246753246754
5801,1,18.0,2.55,3,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.55,M,26.0,COLEGIO DE BOYACÁ,SI,66413035,0.2904608788853162,0.053571428571428575
5802,14,246.0,3.9065040650406506,4,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.8,F,25.0,COLEGIO LA PRESENTACIÓN - DUITAMA,NO,66413036,0.49517684887459806,0.09415584415584416
5803,13,240.0,3.9370833333333333,0,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,5.0,M,25.0,COL. NUESTRA SEÑORA DE FÁTIMA,NO,66413037,0.10182207931404072,0.09090909090909091
5804,3,40.0,3.0100000000000002,6,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.5,F,24.0,GIMN DE LOS LLANOS,SI,66413039,0.08681672025723472,0.06493506493506494
5805,15,251.0,3.8015936254980076,4,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.5,F,25.0,I.E. ANTONIO NARIÑO,NO,66413040,0.4330117899249732,0.08766233766233766
5806,3,47.0,2.9234042553191486,7,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.25,F,26.0,IE LUIS HERNANDEZ VARGAS,SI,66413041,0.0857449088960343,0.06331168831168832
5807,14,249.0,3.6775100401606426,3,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.4,F,25.0,IE ESCUELA NORMAL SUPERIOR - SOCHA,NO,66413042,0.4415862808145766,0.07305194805194805
5808,3,40.0,2.695,5,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,1.79,M,28.0,COLEGIO DE BACHILLERATO NUEVA ESPERANZA,SI,66413043,0.4619506966773848,0.09090909090909091
5809,15,246.0,3.7865853658536586,6,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.5,M,23.0,I.E. PLINIO MENDOZA NEIRA,NO,66413044,0.09431939978563772,0.0762987012987013
5810,2,34.0,3.226470588235294,3,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.88,F,25.0,IE FRANCISCO JOSE DE CALDAS,SI,66413045,0.08896034297963558,0.07305194805194805
5811,1,18.0,0.49444444444444435,7,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,0.49,F,25.0,COLEGIO GUILLERMO LEON VALENCIA,SI,66413046,0.3762057877813505,0.06655844155844157
5812,15,208.0,3.5499999999999994,5,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.05,F,25.0,COLEGIO NUESTRA SEÑORA DEL ROSARIO - SOGAMOSO,NO,66413047,0.4608788853161844,0.08279220779220779
5813,16,219.0,3.313242009132421,18,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.32,M,26.0,I.E.T. DE NAZARETH,NO,66413049,0.09110396570203644,0.06980519480519481
5814,13,240.0,3.822083333333334,1,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.6,F,24.0,IE BRAULIO GONZALEZ,NO,66413050,0.4630225080385852,0.08279220779220779
5815,1,18.0,3.5833333333333335,1,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.58,F,24.0,COLEGIO DE SAN ALBERTO MAGNO,SI,66413051,0.090032154340836,0.06818181818181819
5816,15,249.0,3.6791164658634536,10,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.7,M,31.0,I.E. SUAZAPAWA,NO,66413052,0.5219721329046088,0.10064935064935066
5817,12,119.0,3.3058823529411763,10,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.4,F,25.0,LICEO CAMPESTRE FRAY ARTURO AYALA,NO,66413053,0.08681672025723472,0.06331168831168832
5818,1,13.0,3.1000000000000005,2,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.1,F,24.0,IE TECNICA  FRANCISCO JOSE DE CALDAS,SI,66413054,0.4683815648445874,0.0762987012987013
5819,12,227.0,3.951541850220264,0,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.6,F,22.0,INST TEC EMPRESARIAL,NO,66413055,0.10182207931404072,0.06331168831168832
5820,12,227.0,4.047577092511014,0,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.9,F,23.0,ESCUELA NORMAL SUPERIOR LEONOR ALVAREZ PINZON,NO,66413056,0.4212218649517685,0.07792207792207792
5821,3,48.0,2.7062499999999994,7,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,0.91,F,25.0,"COL PARROQ SAN LUIS GONZAGA - BOGOTÁ, D.C.",SI,66413057,0.4115755627009646,0.07305194805194805
5822,15,254.0,3.7716535433070866,5,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.5,F,24.0,I.E. AGROPECUARIO,NO,66413058,0.5466237942122186,0.07954545454545454
5823,5,65.0,3.221538461538461,8,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.73,F,31.0,INSTITITUCIÓN EDUCATIVA LAS FLORES,SI,66413059,0.08896034297963558,0.06331168831168832
5824,6,87.0,2.837931034482758,12,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.82,F,25.0,COLEGIO DEPARTAMENTAL DE TIBASOSA,SI,66413061,0.4415862808145766,0.06493506493506494
5825,9,146.0,3.7041095890410958,1,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.9,F,25.0,I E ACAD SANTA MARIA GORETTI,SI,66413062,0.40514469453376206,0.07467532467532467
5826,7,122.0,3.5081967213114753,2,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.42,F,25.0,INSTITUCION EDUCATIVA JULIO PANTOJA MALDONADO,SI,66413064,0.43837084673097537,0.08116883116883117
5827,3,43.0,2.065116279069767,8,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,1.21,F,26.0,COLEGIO SALESIANO MALDONADO,SI,66413065,0.3912111468381565,0.0762987012987013
5828,1,18.0,3.6166666666666663,1,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.62,F,26.0,COLEGIO DE LA PRESENTACION TUNJA,SI,66413068,0.41693461950696675,0.07792207792207792
5829,13,163.0,3.05398773006135,23,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.31,F,26.0,INSTITUCION EDUCATIVA LA MERCED,NO,66413069,0.4030010718113612,0.07792207792207792
5830,13,242.0,3.8805785123966947,4,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.4,M,23.0,COLEGIO DE BOYACÁ,NO,66413070,0.09431939978563772,0.08279220779220779
5831,2,34.0,3.25,4,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.86,M,25.0,INST GUSTAVO MATAMOROS LEON,SI,66413071,0.4180064308681672,0.08116883116883117
5832,12,193.0,3.0813471502590675,18,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.21,M,25.0,COLEGIO NACIONAL LA SALLE,NO,66413072,0.3762057877813505,0.06655844155844157
5833,4,54.0,2.7037037037037037,9,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.09,M,25.0,COLEGIO COMERCIAL ADVENTISTA DE SOGAMOSO - CADES,SI,66413073,0.36227224008574493,0.06655844155844157
5834,2,26.0,3.1769230769230767,2,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.45,M,24.0,I.E. EL ROSARIO - FLORENCIA,SI,66413076,0.40514469453376206,0.0762987012987013
5835,12,139.0,3.1971223021582733,15,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.3,M,25.0,INSTITUCIÓN EDUCATIVA COLEGIO DE SUGAMUXI,NO,66413077,0.43515541264737406,0.07954545454545454
5836,8,139.0,3.9748201438848922,0,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.5,F,24.0,INST TEC EMPRESARIAL,SI,66413078,0.09860664523043944,0.08603896103896104
5837,1,18.0,1.6555555555555557,6,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,1.66,M,24.0,INST TEC EMPRESARIAL,SI,66413079,0.09860664523043944,0.08116883116883117
5838,2,31.0,2.8419354838709676,5,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.11,F,25.0,COLEGIO SAGRADO CORAZÓN DE JESÚS,SI,66413080,0.4062165058949625,0.07142857142857142
5839,2,31.0,3.0645161290322585,5,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.67,F,31.0,COL NICOLAS COPERNICO,SI,66413081,0.08360128617363344,0.06006493506493507
5840,3,47.0,2.585106382978723,10,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.68,M,28.0,COLEGIO NUEVA ESPERANZA UNAD,SI,66413082,0.5369774919614148,0.08603896103896104
5841,14,223.0,3.702690582959641,4,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.3,F,25.0,COLEGIO COMFIAR-ARAUCA,NO,66413083,0.0932475884244373,0.0762987012987013
5842,1,18.0,3.638888888888889,1,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.64,F,25.0,COLEGIO LA PRESENTACIÓN - DUITAMA,SI,66413084,0.45980707395498394,0.08441558441558442
5843,2,34.0,3.144117647058824,4,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.36,M,27.0,ESCUELA NORMAL MARÍA INMACULADA,SI,66413085,0.3815648445873526,0.07142857142857142
5844,1,18.0,4.072222222222223,0,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.07,M,26.0,I.E. SAN LUIS BELTRAN,SI,66413086,0.49732047159699894,0.10714285714285715
5845,1,18.0,4.522222222222222,0,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.52,F,25.0,IE CENTRO SOCIAL,SI,66413088,0.4705251875669882,0.08603896103896104
5846,4,46.0,2.8130434782608695,9,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.75,M,28.0,COL NICOLAS COPERNICO,SI,66413089,0.08896034297963558,0.07305194805194805
5847,2,31.0,3.3290322580645157,2,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.75,M,27.0,INSTITUTO POLITECNICO INDUSTRIAL DE TELECOMUNICACIONES,SI,66413090,0.09646302250803858,0.07792207792207792
5848,9,141.0,3.4765957446808513,8,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.22,F,26.0,IE CENTRO SOCIAL,SI,66413091,0.097534833869239,0.07954545454545454
5849,2,30.0,4.016666666666667,1,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.57,M,36.0,COLEGIO SEMINARIO DIOCESANO,SI,66413092,0.37834941050375137,0.0762987012987013
5850,1,18.0,3.2222222222222228,3,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.22,M,25.0,I.E. NUESTRA SEÑORA DE LA ANTIGUA,SI,66413093,0.4844587352625938,0.08441558441558442
5851,4,42.0,2.7809523809523813,8,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.95,M,28.0,INSTITUCIÓN EDUCATIVA ANTONIO NARIÑO,SI,66413094,0.09967845659163987,0.08928571428571429
5852,15,248.0,3.836693548387097,3,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.7,F,24.0,ESCUELA NORMAL  SUPERIOR ANTONIA SANTOS,NO,66413095,0.08788853161843516,0.06980519480519481
5853,16,246.0,3.441056910569106,16,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.02,F,31.0,IE LA MERCED,NO,66413096,0.41479099678456594,0.0762987012987013
5854,5,57.0,2.8596491228070176,12,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.69,F,29.0,COLEGIO INTEGRADO SIMON BOLIVAR,SI,66413097,0.35584137191854237,0.06493506493506494
5855,7,122.0,3.6909836065573773,3,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.77,F,26.0,ESCUELA NORMAL SUPERIOR,SI,66413098,0.5048231511254019,0.09577922077922078
5856,4,50.0,2.83,9,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.51,F,26.0,INST AUTONOMO SHAKESPEARE Y CERVANTES,SI,66413100,0.08896034297963558,0.06818181818181819
5857,14,246.0,3.8077235772357727,3,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.2,F,25.0,COLEGIO DEPARTAMENTAL DEL CARMEN,NO,66413101,0.4962486602357985,0.08603896103896104
5858,2,22.0,1.5954545454545455,9,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,0.76,M,35.0,COLEGIO BOSTON,SI,66413103,0.5080385852090032,0.06980519480519481
5859,14,193.0,3.193264248704663,21,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.66,F,25.0,INST TEC EMPRESARIAL,NO,66413104,0.08467309753483387,0.06655844155844157
5860,1,22.0,3.036363636363636,2,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.04,M,30.0,COLEGIO MILITAR CORONEL JUAN JOSE RONDON,SI,66413105,0.4265809217577706,0.07792207792207792
5861,12,227.0,3.999118942731277,0,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.6,M,26.0,COLEGIO BOSTON,NO,66413502,0.52518756698821,0.09740259740259741
5862,1,18.0,4.2333333333333325,0,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.23,F,24.0,I.E. LAS MERCEDES,SI,66413503,0.4319399785637728,0.2775974025974026
5863,4,46.0,2.5195652173913046,10,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,1.39,F,26.0,COLEGIO CAFAM,SI,66413504,0.090032154340836,0.06655844155844157
5864,6,89.0,3.5101123595505617,1,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.6,M,25.0,INSTITUCIÓN EDUCATIVA URIBESCO,SI,66413505,0.46730975348338694,0.2694805194805195
5865,7,120.0,3.3041666666666667,10,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.5,F,25.0,COLEGIO LA PRESENTACIÓN - DUITAMA,SI,66413506,0.41693461950696675,0.06980519480519481
5866,15,228.0,3.5635964912280698,6,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.12,M,26.0,COLEGIO UNIVERSITARIO,NO,66413508,0.37834941050375137,0.06818181818181819
5867,7,117.0,3.6324786324786325,3,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.86,F,30.0,COLEGIO COOPERATIVO MONSEÑOR ISMAEL PERDOMO,SI,66413509,0.4340836012861736,0.07467532467532467
5868,13,194.0,3.391752577319587,13,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.59,F,25.0,ESCUELA NORMAL SUPERIOR LEONOR ALVAREZ PINZON,NO,66413510,0.43837084673097537,0.0762987012987013
5869,1,18.0,2.255555555555556,5,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.26,M,26.0,COLEGIO UNIVERSITARIO,SI,66413512,0.4533762057877814,0.06818181818181819
5870,11,145.0,2.895862068965517,25,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.78,M,28.0,COLEGIO NUESTRA SEÑORA DE NAZARETH,NO,66413514,0.09110396570203644,0.06818181818181819
5871,7,102.0,3.1941176470588237,9,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.86,F,25.0,IE EZEQUIEL MORENO Y DIAZ,SI,66413515,0.09110396570203644,0.06655844155844157
5872,2,34.0,3.755882352941176,1,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.14,F,26.0,I.E. SUAZAPAWA,SI,66413516,0.4866023579849946,0.09415584415584416
5873,14,211.0,3.2725118483412317,15,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.99,F,24.0,COLEGIO DOMINGO SAVIO DUITAMA,NO,66413517,0.097534833869239,0.08603896103896104
5874,2,34.0,2.5323529411764705,9,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.38,M,25.0,IE JESUS BERNAL PINZON,SI,66413518,0.3762057877813505,0.06655844155844157
5875,14,249.0,3.8578313253012047,3,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.6,F,25.0,COLEGIO LA PRESENTACIÓN - DUITAMA,NO,66413519,0.4437299035369775,0.07954545454545454
5876,14,212.0,3.6797169811320756,1,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.9,F,26.0,COLEGIO DEPARTAMENTAL PABLO VI,NO,66413520,0.09967845659163987,0.08766233766233766
5877,15,233.0,3.523175965665236,10,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.05,F,37.0,COLEGIO NUESTRA SEÑORA DE NAZARETH,NO,66413521,0.4908896034297964,0.06655844155844157
