,n_semesters,sum_credits,GPA,failed_subjects,FACULTAD,NOMBRE_PROGRAMA,Mandatory_subjects_GPA,Optinals_GPA,failed_mandatory,failed_optional,gpa_last_semester,GENERO,EDAD,COLEGIO_PROCEDENCIA,PUNT_TOTAL,PUNT_AREA,ES_DESERTOR
6064,12,199.0,3.8472361809045226,2,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.85,,2.0,,4.12,F,24.0,ESCUELA NORMAL SUPERIOR SANTIAGO DE TUNJA,374,54,NO
6065,12,231.0,4.128138528138527,2,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.13,,2.0,,4.6,F,23.0,COLEGIO LA PRESENTACIÓN - DUITAMA,458,64,NO
6066,13,196.0,3.479591836734693,6,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.48,,6.0,,4.31,F,32.0,ESC NORMAL SUPERIOR DE VILLAVICENCIO,382,50,NO
6067,2,35.0,2.9371428571428573,5,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.94,,5.0,,2.76,F,26.0,ESCUELA NORMAL  SUPERIOR ANTONIA SANTOS,387,57,SI
6068,2,34.0,3.894117647058823,0,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.89,,0.0,,3.74,M,25.0,INST EDUC TEC ALBERTO CASTILLA,341,50,SI
6069,10,169.0,3.314201183431953,14,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.31,,14.0,,3.57,F,25.0,COLEGIO NACIONALIZADO LA PRESENTACION,354,49,NO
6070,13,210.0,3.5400000000000005,6,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.54,,6.0,,3.95,M,30.0,COLEGIO SEMINARIO DIOCESANO,397,62,NO
6071,4,68.0,3.26764705882353,6,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.27,,6.0,,2.93,F,25.0,I.E.T DE PANQUEBA,315,47,SI
6072,9,136.0,3.5749999999999993,5,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.58,,5.0,,3.72,F,23.0,IE ESTEBAN ROJAS TOVAR,360,53,NO
6073,13,215.0,3.6618604651162783,5,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.66,,5.0,,4.02,M,24.0,COLEGIO MILITAR CORONEL JUAN JOSE RONDON,51,54,NO
6074,3,41.0,2.324390243902439,11,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.32,,11.0,,1.15,M,26.0,INSTITUTO ANTONIO NARIÑO,472,72,SI
6075,1,16.0,1.9937500000000001,7,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,1.99,,7.0,,1.99,M,25.0,I   E JOSE CELESTINO MUTIS,374,53,SI
6076,3,33.0,2.9484848484848483,7,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.95,,7.0,,2.45,F,24.0,IE LUIS HERNANDEZ VARGAS,45,45,SI
6077,8,137.0,3.592700729927007,3,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.59,,3.0,,3.5,F,25.0,COLEGIO GLENN DOMAN,342,52,NO
6078,2,36.0,2.5055555555555555,9,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.51,,9.0,,2.31,F,26.0,COLEGIOS SAGRADOS CORAZONES,48,50,SI
6079,11,186.0,3.4838709677419355,6,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.48,,6.0,,4.09,M,25.0,COL SALESIANO DE LEON XIII,56,52,NO
6080,8,123.0,3.546341463414634,6,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.55,,6.0,,4.59,F,31.0,INSTITUTO NUESTRA SEÑORA DE FATIMA-BARRANQUILLA,338,48,NO
6081,1,18.0,3.066666666666667,3,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.07,,3.0,,3.07,F,28.0,COLEGIO DEPARTAMENTAL PABLO VI,417,47,SI
6082,12,214.0,3.9257009345794387,1,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.93,,1.0,,4.9,F,23.0,COLEGIO LA PRESENTACIÓN - DUITAMA,66,65,NO
6083,6,114.0,3.6570175438596495,1,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.66,,1.0,,4.02,F,24.0,CENTRO DE INVESTIGACIONES PEDAGÓGICAS  RAYUELA,326,154,SI
6084,11,167.0,3.440718562874251,7,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.44,,7.0,,4.21,F,25.0,COLEGIO ALEJANDRO DE HUMBOLDT,50,42,NO
6085,10,143.0,3.4825174825174825,6,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.48,,6.0,,3.77,F,28.0,INST TEC INTEGRADO DE TRINIDAD,264,41,NO
6086,11,197.0,3.7908629441624364,2,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.79,,2.0,,4.12,F,23.0,INSTITUCIÓN EDUCATIVA TÉCNICA PEDRO JOSÉ SARMIENTO,292,57,NO
6087,8,156.0,3.5551282051282054,1,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.56,,1.0,,3.44,F,24.0,COLEGIO JESUS EUCARISTIA,336,49,NO
6088,1,18.0,3.322222222222222,1,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.32,,1.0,,3.32,F,23.0,COLEGIO NUESTRA SEÑORA DEL ROSARIO - AYAPEL,292,63,SI
6089,12,202.0,3.648514851485149,5,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.65,,5.0,,4.04,F,23.0,COLEGIO DE LA PRESENTACION TUNJA,281,55,NO
6090,11,171.0,3.5058479532163744,8,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.51,,8.0,,4.27,M,39.0,INSTITUCIÓN EDUCATIVA POLITÉCNICO ÁLVARO GONZÁLEZ SANTANA,297,61,NO
6091,7,104.0,3.2961538461538455,8,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.3,,8.0,,3.34,F,23.0,COLEGIO SALESIANO,52,47,SI
6092,12,166.0,3.3210843373493972,9,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.32,,9.0,,3.7,M,28.0,COLEGIO GUILLERMO LEON VALENCIA,356,51,NO
6093,12,186.0,3.5306451612903227,7,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.53,,7.0,,4.32,F,24.0,COLEGIO LA PRESENTACIÓN - DUITAMA,270,55,NO
6094,2,34.0,3.5382352941176474,0,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.54,,0.0,,3.31,F,23.0,INSTITUCIÓN EDUCATIVA URIBESCO,286,59,SI
6095,9,141.0,3.4531914893617017,3,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.45,,3.0,,2.8,F,25.0,ESCUELA NORMAL SUPERIOR LEONOR ALVAREZ PINZON,365,50,NO
6096,12,212.0,3.819811320754716,1,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.82,,1.0,,4.6,M,23.0,COLEGIO UNIVERSITARIO,299,63,NO
6097,8,135.0,3.2666666666666666,15,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.27,,15.0,,3.5,M,23.0,INSTITUTO TECNICO INDUSTRIAL RAFAEL REYES-DUITAMA,273,58,NO
6098,3,52.0,3.0673076923076925,8,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.07,,8.0,,2.79,F,25.0,COL STELLA MATUTINA,50,44,SI
6099,8,112.0,3.3267857142857147,6,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.33,,6.0,,2.97,F,24.0,COLEGIO DE LA PRESENTACION TUNJA,284,58,NO
6100,8,115.0,3.244347826086957,6,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.24,,6.0,,2.95,M,24.0,COLEGIO ANDINO,326,63,NO
6101,7,89.0,3.1325842696629214,10,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.13,,10.0,,3.58,F,24.0,IE BRAULIO GONZALEZ,405,55,NO
6102,10,129.0,3.5713178294573638,5,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.57,,5.0,,3.6,F,23.0,COLEGIO DE BOYACÁ,298,57,NO
6103,2,36.0,3.8916666666666666,0,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.89,,0.0,,3.8,F,24.0,COUNTRY BILINGUAL SCHOOL,378,56,SI
6104,7,131.0,3.509923664122138,3,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.51,,3.0,,3.67,F,23.0,COLEGIO NUESTRA SEÑORA DEL ROSARIO - TUNJA,239,48,SI
6105,12,212.0,3.9981132075471697,1,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.0,,1.0,,4.8,F,24.0,COLEGIO DE BOYACÁ,398,60,NO
6106,1,18.0,1.5611111111111111,7,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,1.56,,7.0,,1.56,F,23.0,IE FABIO RIVEROS,228,48,SI
6107,7,98.0,3.390816326530612,6,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.39,,6.0,,3.49,F,24.0,CENTRO DE ENSEÑANZA PRECOZ CAMINO AL SABER,56,59,NO
6108,3,42.0,2.3690476190476186,12,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.37,,12.0,,2.8,M,26.0,INSTITUTO TÉCNICO BOLIVARIANO ESDISEÑOS,251,43,SI
6109,2,30.0,2.5100000000000002,9,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.51,,9.0,,2.41,F,26.0,COLEGIO JUANITO BOSCO,322,45,SI
6110,10,164.0,3.5390243902439025,7,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.54,,7.0,,3.91,F,23.0,COLEGIO CLARETIANO,43,42,NO
6111,12,201.0,3.48407960199005,7,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.48,,7.0,,4.36,F,24.0,COLEGIO NUESTRA SEÑORA DEL ROSARIO - AYAPEL,49,50,NO
6112,11,194.0,3.8989690721649484,1,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.9,,1.0,,4.12,F,22.0,COLEGIO NUESTRA SEÑORA DEL ROSARIO - SOGAMOSO,66,69,NO
6113,5,65.0,2.9892307692307694,11,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.99,,11.0,,3.03,F,23.0,GIMN DE LOS LLANOS,269,164,SI
6114,9,130.0,3.5476923076923086,5,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.55,,5.0,,3.57,F,25.0,GIMNASIO CAMPESTRE DEL NORTE,408,57,NO
6115,12,163.0,3.361963190184049,8,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.36,,8.0,,3.65,M,29.0,COLEGIO PANAMERICANO,60,62,NO
6116,4,68.0,3.2720588235294117,6,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.27,,6.0,,2.83,M,24.0,INSTITUTO TECNICO INDUSTRIAL RAFAEL REYES-DUITAMA,353,53,SI
6117,9,163.0,3.312883435582821,9,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.31,,9.0,,1.69,F,23.0,COLEGIO DE SAN ALBERTO MAGNO,246,51,NO
6118,6,68.0,2.7485294117647054,15,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.75,,15.0,,2.82,M,23.0,IE SAGRADO CORAZON,243,49,SI
6119,12,188.0,3.5856382978723405,4,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.59,,4.0,,4.31,F,23.0,COLEGIO JORGE ELIECER GAITAN,45,45,NO
6120,12,210.0,4.013333333333334,0,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.01,,0.0,,4.7,F,25.0,ESCUELA NORMAL SUPERIOR LEONOR ALVAREZ PINZON,323,65,NO
6121,6,87.0,3.705747126436781,1,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.71,,1.0,,3.55,M,24.0,COLEGIO SALESIANO MALDONADO,61,59,SI
6122,11,183.0,3.5387978142076504,8,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.54,,8.0,,4.45,M,23.0,COLEGIO SALESIANO MALDONADO,283,225,NO
6123,6,93.0,3.047311827956989,11,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.05,,11.0,,2.63,M,25.0,COLEGIO NACIONAL CUSTODIO GARCÍA ROVIRA,326,68,SI
6124,7,81.0,2.5320987654320986,16,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.53,,16.0,,2.28,M,25.0,INST SOLUCION EDUCATIVA SOLED,216,40,SI
6125,4,47.0,2.370212765957447,11,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.37,,11.0,,0.06,F,25.0,COLEGIO UNIVERSITARIO,349,52,SI
6126,6,91.0,3.067032967032967,13,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.07,,13.0,,2.84,M,27.0,INSTITUTO DE EDUCACION MEDIA DIVERSIFICADA INEM CARLOS ARTURO TORRES,317,46,SI
6127,10,156.0,3.255128205128205,8,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.26,,8.0,,3.2,F,24.0,INSTITUCIÓN EDUCATIVA GENERAL SANTANDER,320,43,NO
6128,12,184.0,3.1896739130434786,19,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.19,,19.0,,3.91,M,28.0,INSTITUCIÓN EDUCATIVA ALBARRACÍN,355,53,NO
6129,9,125.0,3.4815999999999994,5,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.48,,5.0,,3.9,F,25.0,LICEO CULTURAL LUIS ENRIQUE OSORIO,52,49,NO
6130,12,212.0,3.9179245283018864,1,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.92,,1.0,,4.3,M,23.0,COLEGIO NUESTRA SEÑORA DE NAZARETH,304,61,NO
6131,4,51.0,3.064705882352941,7,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.06,,7.0,,3.27,M,24.0,I.E. LUIS HERNANDEZ VARGAS,42,40,SI
6132,12,227.0,4.000440528634361,0,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.0,,0.0,,4.8,F,23.0,COLEGIO NACIONALIZADO LA PRESENTACION,52,52,NO
6133,1,18.0,0.16111111111111112,8,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,0.16,,8.0,,0.16,F,26.0,COLEGIO ALEJANDRO DE HUMBOLDT,44,42,SI
6134,3,40.0,2.1574999999999998,10,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.16,,10.0,,0.1,F,24.0,LICEO ANGLO AMERICANO DE SOGAMOSO,222,169,SI
6135,4,48.0,2.61875,12,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.62,,12.0,,1.95,F,25.0,COLEGIO NACIONAL SAN JOSE DE GUANENTA,330,43,SI
6136,2,34.0,2.2,6,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.2,,6.0,,0.56,F,23.0,COLEGIO DE LA PRESENTACION TUNJA,318,62,SI
6137,11,165.0,3.452121212121212,4,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.45,,4.0,,3.86,M,22.0,COL MILIT SIMON BOLIVAR,294,57,NO
6138,12,179.0,3.6603351955307266,3,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.66,,3.0,,4.4,M,23.0,COLEGIO UNIVERSITARIO,280,58,NO
6139,8,100.0,3.472,6,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.47,,6.0,,2.8,M,23.0,COLEGIO SALESIANO MALDONADO,338,64,NO
6140,10,134.0,3.169402985074627,13,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.17,,13.0,,2.97,M,24.0,COL. ADVENTISTA BARBOSA,311,46,NO
6141,9,122.0,3.336885245901639,9,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.34,,9.0,,3.4,F,23.0,INSTITUCION EDUCATIVA SAGRADOS CORAZONES,243,48,NO
6142,2,27.0,3.0,5,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.0,,5.0,,2.8,F,23.0,I.E.T. SAN LUIS,316,44,SI
6143,12,216.0,3.675925925925926,2,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.68,,2.0,,4.5,M,23.0,IE TEC JOSE IGNACIO DE MARQUEZ,328,65,NO
6144,12,227.0,3.836563876651982,0,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.84,,0.0,,4.3,F,22.0,UNIVERSIDAD SANTO TOMAS,50,50,NO
6145,4,56.0,2.6964285714285716,13,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.7,,13.0,,2.57,F,27.0,CE RAFAEL BERNAL JIMENEZ-PAIPA,282,46,SI
6146,12,223.0,3.918834080717488,0,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.92,,0.0,,4.6,F,28.0,ESCUELA NORMAL SANTA TERESITA,339,50,NO
6147,4,46.0,2.6239130434782605,8,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.62,,8.0,,2.01,F,23.0,IE. NUESTRA SEÑORA DE LAS LAJAS,299,57,SI
6148,12,198.0,3.7656565656565664,3,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.77,,3.0,,4.01,F,23.0,COLEGIO DE LA PRESENTACION SANTA TERESA - CUCUTA,370,76,NO
6149,9,122.0,3.329508196721312,8,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.33,,8.0,,2.83,F,23.0,IE JORGE GUILLERMO MOJICA MARQUEZ-TASCO,273,54,NO
6150,10,175.0,3.4811428571428573,6,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.48,,6.0,,4.19,M,23.0,INSTITUTO SAN JUAN DE LABOYOS,228,51,NO
6151,11,196.0,3.7892857142857146,1,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.79,,1.0,,4.24,M,23.0,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA ALFREDO NOBEL,303,60,NO
6152,5,77.0,3.222077922077922,9,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.22,,9.0,,3.26,M,22.0,FRANCISCO WALTER,235,48,SI
6153,12,197.0,3.8705583756345177,2,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.87,,2.0,,4.0,F,23.0,INST DIVERSIFICADO DOMINGO SAVIO,45,41,NO
6154,11,205.0,3.7385365853658534,1,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.74,,1.0,,4.11,F,23.0,INST DIVERSIFICADO DOMINGO SAVIO,351,51,NO
6155,12,207.0,3.7956521739130435,2,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.8,,2.0,,4.05,F,23.0,COLEGIO DE LA PRESENTACION SANTA TERESA - CUCUTA,338,73,NO
6156,11,170.0,3.704117647058823,3,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.7,,3.0,,4.38,F,23.0,COLEGIO DE LA PRESENTACION - AGUACATAL,321,45,NO
6157,10,152.0,3.5559210526315788,4,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.56,,4.0,,4.02,F,22.0,COLEGIO PABLO NERUDA,305,61,NO
6158,3,50.0,2.8,10,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.8,,10.0,,2.13,F,23.0,COLEGIO MANUEL ELKIN PATARROYO,250,50,SI
6159,12,223.0,3.7147982062780263,1,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.71,,1.0,,4.6,M,23.0,I.E.T AGRICOLA,334,62,NO
6160,12,214.0,3.9322429906542062,1,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.93,,1.0,,4.9,F,22.0,I.E. SILVINO RODRIGUEZ,329,68,NO
6161,8,113.0,2.4654867256637165,19,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.47,,19.0,,0.98,M,23.0,INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO,237,47,NO
6162,3,52.0,3.030769230769231,8,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.03,,8.0,,2.62,F,22.0,IE TEC AGROPECUARIA - VIRACACHÁ,275,53,SI
6163,3,40.0,2.1975000000000002,12,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.2,,12.0,,2.0,F,24.0,COLEGIO CELCO,245,48,SI
6164,5,76.0,2.473684210526316,16,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.47,,16.0,,0.78,M,23.0,COLEGIO  INTEGRADO DE CABRERA,276,54,SI
6165,4,59.0,2.823728813559322,8,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.82,,8.0,,3.33,F,24.0,INSTITUCIÓN EDUCATIVA TÉCNICA Y ACADÉMICA NUESTRA SEÑORA DEL ROSARIO,296,45,SI
6166,4,63.0,2.5174603174603174,13,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.52,,13.0,,0.0,M,23.0,INSTITUCIÓN EDUCATIVA URIBESCO,303,63,SI
6167,13,209.0,3.657894736842105,7,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.66,,7.0,,3.87,F,24.0,COLEGIO UNIVERSITARIO,405,61,NO
6168,3,42.0,2.1666666666666665,12,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.17,,12.0,,2.0,M,23.0,INSTITUCIÓN EDUCATIVA TÉCNICA PEDRO JOSÉ SARMIENTO,36,38,SI
6169,10,154.0,3.340909090909091,13,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.34,,13.0,,4.11,F,24.0,COLEGIO CORPORACION SANTO DOMINGO,56,59,NO
6170,9,156.0,3.4211538461538464,5,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.42,,5.0,,3.9,F,23.0,COLEGIO LA CANDELARIA,233,47,NO
6171,12,225.0,3.589333333333333,8,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.59,,8.0,,3.95,F,22.0,COLEGIO COMFIAR-ARAUCA,268,54,NO
6172,12,214.0,3.675233644859813,5,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.68,,5.0,,4.2,F,23.0,GIMNASIO CAMPESTRE COMFAORIENTE,251,52,NO
6173,5,69.0,2.8420289855072465,13,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.84,,13.0,,2.63,M,24.0,I.E. SUAZAPAWA,273,54,SI
6174,3,40.0,2.2350000000000003,12,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.24,,12.0,,1.15,F,23.0,COLEGIO JORGE ELIECER GAITAN,250,50,SI
6175,11,186.0,3.4919354838709675,6,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.49,,6.0,,4.32,F,23.0,NORMAL NACIONAL NUESTRA SEÑORA DEL ROSARIO,307,60,NO
6176,4,53.0,2.8924528301886787,11,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.89,,11.0,,3.12,M,23.0,INSITUCION EDUCATIVA MARIA INMACULADA,272,55,SI
6177,4,48.0,2.191666666666667,12,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.19,,12.0,,0.5,M,27.0,COLEGIO DE LA AMAZONIA,319,49,SI
6178,10,171.0,3.6,5,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.6,,5.0,,4.26,F,23.0,LICEO DE LA PRESENTACION,345,69,NO
6179,3,48.0,2.208333333333333,10,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.21,,10.0,,0.0,F,24.0,LICEO ANGLO AMERICANO DE SOGAMOSO,225,46,SI
6180,7,110.0,3.1018181818181816,12,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.1,,12.0,,2.87,M,27.0,COLEGIO CORPORACION SANTO DOMINGO,349,53,NO
6181,10,145.0,3.393103448275862,10,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.39,,10.0,,3.6,F,27.0,LICEO GENERAL SERVIEZ,392,56,NO
6182,11,178.0,3.5387640449438207,4,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.54,,4.0,,4.2,M,26.0,COLEGIO  COOPERATIVO,254,38,NO
6183,7,102.0,3.3794117647058823,3,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.38,,3.0,,0.87,F,24.0,COLEGIO NUESTRA SEÑORA DE LA PRESENTACION,355,49,NO
6184,8,120.0,2.8891666666666667,10,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.89,,10.0,,0.62,F,23.0,COLEGIO NUESTRA SEÑORA DEL ROSARIO - TUNJA,316,68,NO
6185,1,16.0,2.68125,4,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.68,,4.0,,2.68,M,23.0,IE SAN SEBASTIAN,251,52,SI
6186,10,138.0,3.3057971014492753,11,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.31,,11.0,,3.99,F,23.0,INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO,282,58,NO
6187,9,92.0,2.6369565217391306,19,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.64,,19.0,,0.2,F,26.0,GIMN NUEVA COLOMBIA DE SUBA,54,58,NO
6188,7,96.0,3.490625,5,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.49,,5.0,,3.67,F,23.0,"COL PARROQ SAN LUIS GONZAGA - BOGOTÁ, D.C.",304,60,NO
6189,11,159.0,3.3987421383647805,11,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.4,,11.0,,4.17,F,25.0,COL ANGLO AMERICANO,57,55,NO
6190,7,96.0,3.1218749999999997,11,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.12,,11.0,,2.7,F,23.0,GIMN DE LOS LLANOS,55,53,NO
6191,11,190.0,3.389473684210526,4,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.39,,4.0,,4.1,M,24.0,COLEGIO DEPARTAMENTAL JORGE ELICER GAITAN,314,56,NO
6192,11,210.0,4.246190476190476,0,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.25,,0.0,,4.6,M,23.0,COLEGIO DEPARTAMENTAL PABLO VI,398,68,NO
6193,6,100.0,3.483,3,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.48,,3.0,,2.33,F,29.0,COLEGIO COOPERATIVO REYES PATRIA,332,45,SI
6194,4,47.0,2.663829787234043,10,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,2.66,,10.0,,1.08,M,25.0,COLEGIO IBEROAMERICANO,312,61,SI
6195,11,176.0,3.5471590909090907,4,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.55,,4.0,,4.17,F,23.0,IE CAMILO TORRES RESTREPO - AGUAZUL,305,60,NO
6196,10,172.0,3.637790697674418,3,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.64,,3.0,,4.13,F,23.0,COLEGIO DE BOYACÁ,318,61,NO
6197,10,171.0,3.9081871345029238,0,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.91,,0.0,,4.46,F,23.0,IE JUAN BAUTISTA MARIA VIANNEY,335,71,NO
6198,11,192.0,4.078645833333334,0,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,4.08,,0.0,,3.94,F,25.0,COLEGIO MAYOR MIGUEL ANTONIO CARO,57,58,NO
6199,5,61.0,3.050819672131147,11,FACULTAD DE CIENCIAS DE LA SALUD,MEDICINA,3.05,,11.0,,2.8,F,24.0,COLEGIO ANDINO DE TUNJA-TUNJA,298,56,SI
