PERIODO_COHORTE,CODIGO,GENERO,EDAD,COLEGIO_PROCEDENCIA,PUNT_TOTAL,PUNT_AREA,ES_DESERTOR,ULTIMA_MATRICULA,COD_MEN,AÑO,SEMESTRE,FECHA
201710,55517026,m,21,col. ntra sra del rosario-chiquinquira,288,56,no,201820,53841,2017,semestre 1,2017-02-01
201710,55517027,m,23,colegio de educacion formal flexible san mateo - tunja,282,57,no,201910,53841,2017,semestre 1,2017-02-01
201710,55517029,f,22,institucion educativa departamental ricardo hinestrosa daza,311,60,si,201710,53841,2017,semestre 1,2017-02-01
201710,55517030,m,24,i.e. armando solano,253,51,no,201920,53841,2017,semestre 1,2017-02-01
201710,55517031,f,22,ie sergio camargo,300,58,no,202120,53841,2017,semestre 1,2017-02-01
201710,55517032,m,26,ie tecnica ramon ignacio avella,242,44,no,202110,53841,2017,semestre 1,2017-02-01
201710,55517035,m,21,institucion educativa de educacion basica y media tecnica jose antonio paez,203,42,si,201710,53841,2017,semestre 1,2017-02-01
201710,55517036,f,28,i.e. san ignacio de loyola,38,37,no,202110,53841,2017,semestre 1,2017-02-01
201710,55517038,f,21,colegio de boyaca,267,55,si,201720,53841,2017,semestre 1,2017-02-01
201710,55517039,m,23,"lic  eucaristico mixto-bogota, d.c.",205,42,si,201810,53841,2017,semestre 1,2017-02-01
201710,55617001,m,24,colegio boston-duitama,227,46,si,201720,54539,2017,semestre 1,2017-02-01
201710,55617002,m,22,inem carlos arturo torres,302,61,no,202110,54539,2017,semestre 1,2017-02-01
201710,55617003,m,23,instituto tecnico gonzalo suarez rendon,273,54,no,202110,54539,2017,semestre 1,2017-02-01
201710,55617004,m,22,institucion educativa lucila piragauta,300,60,si,201810,54539,2017,semestre 1,2017-02-01
201710,55617005,m,24,colegio plinio mendoza neira,44,38,no,201820,54539,2017,semestre 1,2017-02-01
201710,55617006,m,23,colegio de boyaca,299,59,no,202110,54539,2017,semestre 1,2017-02-01
201710,55617007,m,21,coop noct german nieto-candelaria,270,54,no,202110,54539,2017,semestre 1,2017-02-01
201710,55617008,m,21,institucion educativa indalecio vazquez,334,68,no,202110,54539,2017,semestre 1,2017-02-01
201710,55617009,m,21,colegio nacional san jose de guanenta,339,66,no,202110,54539,2017,semestre 1,2017-02-01
201710,55617010,m,23,ie el paraiso,332,68,si,201720,54539,2017,semestre 1,2017-02-01
201710,55617011,m,21,escuela normal nacional para senoritas antonio narino,234,51,no,201910,54539,2017,semestre 1,2017-02-01
201710,55617012,m,21,ie tecnica pio alberto ferro pena,336,67,no,202110,54539,2017,semestre 1,2017-02-01
201710,55617013,m,21,instituto tecnico diversificado de monterrey,326,66,si,201720,54539,2017,semestre 1,2017-02-01
201710,55617014,m,22,institucion educativa tecnica ramon ignacio avella,220,44,no,201820,54539,2017,semestre 1,2017-02-01
201710,55617015,f,21,ie braulio gonzalez,315,63,no,202110,54539,2017,semestre 1,2017-02-01
201710,55617016,m,21,ie tecnica nacionalizada de samaca,319,64,no,202110,54539,2017,semestre 1,2017-02-01
201710,55617017,m,21,i.e. la libertad-samaca,327,67,no,202110,54539,2017,semestre 1,2017-02-01
201710,55617018,m,22,"colegio nacionalizado ""la presentacion "" de duitama",300,61,si,201710,54539,2017,semestre 1,2017-02-01
201710,55617019,m,23,institucion educativa liceo tame,319,64,si,201810,54539,2017,semestre 1,2017-02-01
201710,55617020,m,21,colegio nuestra senora del rosario - tunja,300,62,si,201810,54539,2017,semestre 1,2017-02-01
201710,55617024,f,21,colegio colombo britanico - tunja,324,66,no,202110,54539,2017,semestre 1,2017-02-01
201710,55717001,f,22,i.e. suazapawa,250,47,no,202110,53841,2017,semestre 1,2017-02-01
201710,55717002,m,24,institucion educativa integrado joaquin gonzalez camargo,227,46,si,201810,53841,2017,semestre 1,2017-02-01
201710,55717003,m,22,colegio cooperativo reyes patria,260,52,no,202110,53841,2017,semestre 1,2017-02-01
201710,55717004,f,21,colegio alvaro agudelo san jose de calasanz,216,44,no,202111,53841,2017,semestre 1,2017-02-01
201710,55717005,f,21,institucion educativa integrado joaquin gonzalez camargo,293,62,no,202110,53841,2017,semestre 1,2017-02-01
201710,55717006,f,21,institucion educativa tecnica de firavitoba,293,58,no,202110,53841,2017,semestre 1,2017-02-01
201710,55717008,m,20,ie camilo torres restrepo,290,59,si,201710,53841,2017,semestre 1,2017-02-01
201710,55717009,f,26,colegio pedagogico los alamos,35,42,no,202110,53841,2017,semestre 1,2017-02-01
201710,55717010,m,22,instituto integrado nacionalizado guillermo leon valencia,263,52,si,201810,53841,2017,semestre 1,2017-02-01
201710,55717011,m,22,instituto tecnico santo tomas de aquino,281,57,no,202110,53841,2017,semestre 1,2017-02-01
201710,55717012,m,31,institucion educativa juan jose reyes patria,45,48,no,202110,53841,2017,semestre 1,2017-02-01
201710,55717013,f,22,colegio nacionalizado la presentacion,318,63,no,202020,53841,2017,semestre 1,2017-02-01
201710,55717014,m,25,colegio celco,41,43,si,201810,53841,2017,semestre 1,2017-02-01
201710,55717015,f,26,institucion educativa francisco de paula santander-sogamoso,49,50,no,202110,53841,2017,semestre 1,2017-02-01
201710,55717016,f,22,colegio tecnico municipal francisco de paula santander,305,60,no,202010,53841,2017,semestre 1,2017-02-01
201710,55717017,m,22,ie tec la libertad,295,58,no,202110,53841,2017,semestre 1,2017-02-01
201710,55717018,m,21,i. e. san juan de los andes-andes,298,57,no,202110,53841,2017,semestre 1,2017-02-01
201710,55717019,m,21,i.e. del llano,326,66,si,201720,53841,2017,semestre 1,2017-02-01
201710,55717020,f,22,instituto integrado nacionalizado guillermo leon valencia,320,67,si,201710,53841,2017,semestre 1,2017-02-01
201710,55717021,f,23,liceo anglo americano de sogamoso,223,47,si,201810,53841,2017,semestre 1,2017-02-01
201710,66117002,f,21,institucion educativa departamental monsenor agustin gutierrez-tibirita,239,47,no,202110,20712,2017,semestre 1,2017-02-01
201710,66117003,f,22,ie jose maria cordoba - tauramena,235,48,si,201810,20712,2017,semestre 1,2017-02-01
201710,66117004,f,24,ie gustavo romero hernandez,224,45,no,202110,20712,2017,semestre 1,2017-02-01
201710,66117005,m,22,centro educativo juan jacobo rousseau-tunja,269,53,si,201810,20712,2017,semestre 1,2017-02-01
201710,66117008,f,24,institucion educativa departamental santa maria,348,53,no,202110,20712,2017,semestre 1,2017-02-01
201710,66117010,m,24,institucion educativa antonio jose sandoval gomez,305,61,no,201910,20712,2017,semestre 1,2017-02-01
201710,66117011,f,22,i.e. san pedro claver - chitarraque,245,50,no,202110,20712,2017,semestre 1,2017-02-01
201710,66117012,f,21,institucion educativa san agustin,318,64,no,202110,20712,2017,semestre 1,2017-02-01
201710,66117013,f,21,i.e.colegio la nueva familia,267,53,no,202110,20712,2017,semestre 1,2017-02-01
201710,66117015,f,21,col. nuestra senora de fatima,241,49,si,201710,20712,2017,semestre 1,2017-02-01
201710,66117016,f,23,i.e.t. san diego de alcala,256,51,si,201810,20712,2017,semestre 1,2017-02-01
201710,66117017,f,21,institucion educativa eloy quintero araujo,219,46,si,201720,20712,2017,semestre 1,2017-02-01
201710,66117019,f,22,ie hector julio gomez,289,57,no,202110,20712,2017,semestre 1,2017-02-01
201710,66117020,f,28,instituto tecnico jose ignacio de marquez,336,44,no,202110,20712,2017,semestre 1,2017-02-01
201710,66117021,f,23,colegio de boyaca,312,61,no,201920,20712,2017,semestre 1,2017-02-01
201710,66117022,f,20,colegio panamericano,283,57,no,202010,20712,2017,semestre 1,2017-02-01
201710,66117023,f,20,ie braulio gonzalez,375,74,no,202110,20712,2017,semestre 1,2017-02-01
201710,66117024,f,23,escuela rural mixta mirolindo-san jose del guaviare,214,42,si,201810,20712,2017,semestre 1,2017-02-01
201710,66117025,f,21,colegio antonio narino y cia ltda,341,68,no,202110,20712,2017,semestre 1,2017-02-01
201710,66117026,f,24,colegio parroquial san luis gonzaga,289,59,no,202110,20712,2017,semestre 1,2017-02-01
201710,66117027,f,25,colegio nacional sugamuxi,255,52,no,202110,20712,2017,semestre 1,2017-02-01
201710,66117028,f,21,institucion educativa departamental agustin parra,297,59,no,202110,20712,2017,semestre 1,2017-02-01
201710,66117029,f,23,escuela normal superior leonor alvarez pinzon,266,54,no,202110,20712,2017,semestre 1,2017-02-01
201710,66117031,f,20,colegio antonio narino-yopal,272,52,no,202110,20712,2017,semestre 1,2017-02-01
201710,66117032,f,21,i.e. tecnico industrial el palmar - iteipa,269,54,no,202110,20712,2017,semestre 1,2017-02-01
201710,66117033,m,23,institucion educativa antonio jose sandoval,272,54,no,202110,20712,2017,semestre 1,2017-02-01
201710,66117034,f,21,colegio nuestra senora del rosario - tunja,293,58,no,201820,20712,2017,semestre 1,2017-02-01
201710,66117035,f,24,escuela normal superior santiago de tunja,250,51,no,202110,20712,2017,semestre 1,2017-02-01
201710,66117036,f,22,institucion educativa jose maria cordoba,235,47,si,201710,20712,2017,semestre 1,2017-02-01
201710,66117037,f,25,colegio salesiano maldonado,262,51,no,202110,20712,2017,semestre 1,2017-02-01
201710,66117039,f,21,ie tecnica  francisco jose de caldas,254,52,si,201810,20712,2017,semestre 1,2017-02-01
201710,66117040,f,27,institucion educativa tecnica agricola paipa,271,47,no,202110,20712,2017,semestre 1,2017-02-01
201710,66117041,f,21,colegio jesus eucaristia,284,56,no,202110,20712,2017,semestre 1,2017-02-01
201710,66117042,m,23,institucion educativa uribesco,250,52,si,201710,20712,2017,semestre 1,2017-02-01
201710,66117043,f,23,i.e. del llano,270,53,no,201910,20712,2017,semestre 1,2017-02-01
201710,66117044,f,22,cen. educ. col. sor josefa del castillo,277,54,no,202110,20712,2017,semestre 1,2017-02-01
201710,66117045,f,27,colegio colombo britanico - tunja,352,50,no,202110,20712,2017,semestre 1,2017-02-01
201710,66117046,f,34,centro educativo distrital el jazmin,1,42,no,202110,20712,2017,semestre 1,2017-02-01
201710,66117047,f,22,institucion educativa tecnica ramon ignacio avella,239,47,no,202110,20712,2017,semestre 1,2017-02-01
201710,66117048,m,22,colegio andalucia,230,50,no,201910,20712,2017,semestre 1,2017-02-01
201710,66117049,f,22,ie tec agropecuario,215,42,no,202110,20712,2017,semestre 1,2017-02-01
201710,66117050,m,24,escuela normal superior santiago de tunja,276,54,no,202110,20712,2017,semestre 1,2017-02-01
201710,66117051,m,24,instituto tecnico industrial rafael reyes-duitama,298,51,si,201710,20712,2017,semestre 1,2017-02-01
201710,66117054,f,23,colegio de educacion formal flexible san mateo - tunja,223,45,si,201720,20712,2017,semestre 1,2017-02-01
201710,66117055,f,21,i.e. jose santos gutierrez,289,56,si,201720,20712,2017,semestre 1,2017-02-01
201710,66117058,f,27,inem carlos arturo torres,253,51,no,202110,20712,2017,semestre 1,2017-02-01
201710,66217002,f,21,escuela normal nacional para senoritas antonio narino,276,51,si,201720,20704,2017,semestre 1,2017-02-01
201710,66217005,f,21,escuela normal superior la presentacion,266,57,si,201710,20704,2017,semestre 1,2017-02-01
201710,66217006,m,25,colegio isabel valbuena cifuentes,303,59,si,201710,20704,2017,semestre 1,2017-02-01
201710,66217007,f,21,ie jose antonio galan-puerto boyaca,285,58,si,201710,20704,2017,semestre 1,2017-02-01
201710,66217008,f,23,institucion educativa politecnico alvaro gonzalez santana,43,43,no,202110,20704,2017,semestre 1,2017-02-01
201710,66217009,f,24,colegio comfiar-arauca,285,59,si,201810,20704,2017,semestre 1,2017-02-01
201710,66217011,f,21,institucion educativa tecnico industrial gustavo jimenez,288,57,no,202110,20704,2017,semestre 1,2017-02-01
201710,66217013,f,22,colegio nuestra senora del rosario - tunja,263,53,no,202110,20704,2017,semestre 1,2017-02-01
201710,66217014,f,21,col la presentacion-pamplona,268,54,no,202110,20704,2017,semestre 1,2017-02-01
201710,66217015,f,21,col. nuestra senora de fatima,297,58,no,202020,20704,2017,semestre 1,2017-02-01
201710,66217016,f,23,ie jorge villamil ortega-gigante,265,52,no,201820,20704,2017,semestre 1,2017-02-01
201710,66217017,f,22,ie sergio camargo,250,50,si,201710,20704,2017,semestre 1,2017-02-01
201710,66217018,f,25,colegio de bachillerato nueva esperanza,272,42,no,202020,20704,2017,semestre 1,2017-02-01
201710,66217019,f,21,i.e. el rosario - paipa,294,59,no,202110,20704,2017,semestre 1,2017-02-01
201710,66217020,f,22,centro educativo san agustin,218,44,no,202110,20704,2017,semestre 1,2017-02-01
201710,66217021,f,22,instituto tecnico gonzalo suarez rendon,243,48,no,202110,20704,2017,semestre 1,2017-02-01
201710,66217022,f,27,ie tec jose ignacio de marquez,271,38,no,202110,20704,2017,semestre 1,2017-02-01
201710,66217023,f,26,colegio san mateo,42,39,si,201810,20704,2017,semestre 1,2017-02-01
201710,66217025,m,20,escuela normal nacional para senoritas antonio narino,273,54,no,202020,20704,2017,semestre 1,2017-02-01
201710,66217026,f,21,i.e. santo domingo savio gaiato,226,46,si,201810,20704,2017,semestre 1,2017-02-01
201710,66217027,m,21,colegio comfiar-arauca,269,51,si,201710,20704,2017,semestre 1,2017-02-01
201710,66217028,f,22,colegio san luis beltran,238,45,no,202110,20704,2017,semestre 1,2017-02-01
201710,66217030,m,22,col jose asuncion silva,245,50,si,201720,20704,2017,semestre 1,2017-02-01
201710,66217031,f,26,institucion educativa departamental agustin parra,234,38,si,201710,20704,2017,semestre 1,2017-02-01
201710,66217032,f,31,"col fe y alegria la paz-bogota, d.c.",43,57,si,201720,20704,2017,semestre 1,2017-02-01
201710,66217033,f,21,institucion educativa tecnica pedro jose sarmiento,227,45,si,201710,20704,2017,semestre 1,2017-02-01
201710,66217034,m,20,institucion educativa liceo del llano,299,61,no,201820,20704,2017,semestre 1,2017-02-01
201710,66217035,f,22,institucion educativa integrado joaquin gonzalez camargo,271,54,si,201810,20704,2017,semestre 1,2017-02-01
201710,66217036,f,28,colegio salesiano,316,45,no,202010,20704,2017,semestre 1,2017-02-01
201710,66317001,f,22,escuela normal superior leonor alvarez pinzon,295,58,no,202110,20705,2017,semestre 1,2017-02-01
201710,66317002,f,25,inem carlos arturo torres,257,52,no,202110,20705,2017,semestre 1,2017-02-01
201710,66317003,f,23,institucion educativa san jeronimo emiliani,245,51,no,202110,20705,2017,semestre 1,2017-02-01
201710,66317004,m,25,inem carlos arturo torres,353,50,no,202110,20705,2017,semestre 1,2017-02-01
201710,66317005,m,24,i.e. luis hernandez vargas,207,43,si,201710,20705,2017,semestre 1,2017-02-01
201710,66317006,f,21,colegio salesiano maldonado,233,48,no,201920,20705,2017,semestre 1,2017-02-01
201710,66317007,m,22,centro juvenil amigoniano boyaca,265,53,no,202110,20705,2017,semestre 1,2017-02-01
201710,66317008,f,25,colegio isabel valbuena cifuentes,313,47,no,202110,20705,2017,semestre 1,2017-02-01
201710,66317009,f,21,inst educ libertador simon bolivar,330,66,no,202020,20705,2017,semestre 1,2017-02-01
201710,66317010,f,21,instituto tecnico empresarial el yopal,265,53,no,202110,20705,2017,semestre 1,2017-02-01
201710,66317011,f,23,i.e. silvino rodriguez,259,51,no,202110,20705,2017,semestre 1,2017-02-01
201710,66317012,f,21,i.e. tec y acad antonio narino,285,55,no,202110,20705,2017,semestre 1,2017-02-01
201710,66317013,f,23,ie de sora,250,55,no,202110,20705,2017,semestre 1,2017-02-01
201710,66317014,f,21,colegio nuestra senora de fatima,234,48,si,201720,20705,2017,semestre 1,2017-02-01
201710,66317015,f,25,colegio guillermo leon valencia,52,52,no,202110,20705,2017,semestre 1,2017-02-01
201710,66317016,m,24,i.e. tec ind antonio ricaurte,208,42,no,202010,20705,2017,semestre 1,2017-02-01
201710,66317017,f,20,escuela normal superior de gacheta,248,49,si,201710,20705,2017,semestre 1,2017-02-01
201710,66317018,f,20,i.e. tecnica el portachuelo,249,50,no,202110,20705,2017,semestre 1,2017-02-01
201710,66317019,f,23,escuela normal nacional para senoritas antonio narino,272,54,no,201920,20705,2017,semestre 1,2017-02-01
201710,66317020,f,20,ie normal superior - san mateo,208,42,si,201720,20705,2017,semestre 1,2017-02-01
201710,66317021,f,26,ie simon bolivar - soraca-soraca,344,46,no,202110,20705,2017,semestre 1,2017-02-01
201710,66317022,f,21,i.e. tec ind antonio ricaurte,266,53,no,202010,20705,2017,semestre 1,2017-02-01
201710,66317023,f,23,i.e. silvino rodriguez,190,40,si,201710,20705,2017,semestre 1,2017-02-01
201710,66317024,f,21,col coopteboy,261,52,no,201920,20705,2017,semestre 1,2017-02-01
201710,66317025,f,21,escuela normal superior leonor alvarez pinzon,279,55,no,202110,20705,2017,semestre 1,2017-02-01
201710,66317026,f,21,ie simon bolivar - soraca,253,50,si,201710,20705,2017,semestre 1,2017-02-01
201710,66317027,m,26,col comfamiliar de narino siglo xxi-pasto,53,54,no,201910,20705,2017,semestre 1,2017-02-01
201710,66417001,f,22,centro social la presentacion,313,64,no,201920,20697,2017,semestre 1,2017-02-01
201710,66417002,m,23,"col el escorial-bogota, d.c.",281,56,no,201820,20697,2017,semestre 1,2017-02-01
201710,66417004,f,23,"col adventista emmanuel-bogota, d.c.",323,55,no,202020,20697,2017,semestre 1,2017-02-01
201710,66417005,f,27,i.e. integrado-combita,54,53,no,202110,20697,2017,semestre 1,2017-02-01
201710,66417009,f,21,colegio oficial nuestra senora del rosario,345,72,no,202110,20697,2017,semestre 1,2017-02-01
201710,66417011,f,22,colegio salesiano maldonado,272,56,no,202110,20697,2017,semestre 1,2017-02-01
201710,66417012,m,21,institucion educativa tecnica arturo mejia jaramillo,294,231,no,202110,20697,2017,semestre 1,2017-02-01
201710,66417014,f,22,colegio cooperativo antonio villavicencio,270,56,no,201820,20697,2017,semestre 1,2017-02-01
201710,66417015,m,22,colegio cristo rey-tunja,300,61,no,202110,20697,2017,semestre 1,2017-02-01
201710,66417016,m,21,i.e. silvino rodriguez,334,68,no,202110,20697,2017,semestre 1,2017-02-01
201710,66417017,f,23,escuela normal superior maria auxiliadora,308,60,no,201910,20697,2017,semestre 1,2017-02-01
201710,66417018,f,21,colegio la presentacion - duitama,301,60,no,202110,20697,2017,semestre 1,2017-02-01
